layer9,"[('compiled', 1), ('kre', 1), ('ureau', 1), ('compile', 1), ('ucha', 0), ('Quart', 0), ('rita', 0), ('compiling', 0), ('CL', 0), ('phia', 0)]","[('none', 4), ('rita', 1), ('RewriteRule', 1), ('�', 0), ('guer', 0), ('none', 0), ('Hinweis', 0), ('None', 0), ('ały', 0), ('frique', 0)]","[('éo', 1), ('kap', 1), ('lach', 0), ('plus', 0), ('nested', 0), ('Li', 0), ('Catalog', 0), ('mult', 0), ('Act', 0), ('Bal', 0)]","[('none', 6), ('rita', 2), ('RewriteRule', 1), ('�', 1), ('lande', 1), ('raste', 0), ('duc', 0), ('CHAP', 0), ('cki', 0), ('None', 0)]"
layer10,"[('schnitt', 2), ('yna', 1), ('Ћ', 1), ('rout', 0), ('olia', 0), ('кри', 0), ('Runtime', 0), ('Rout', 0), ('lack', 0), ('iden', 0)]","[('none', 3), ('RewriteRule', 1), ('Hinweis', 1), ('atge', 0), ('Unterscheidung', 0), ('rita', 0), ('gresql', 0), ('verm', 0), ('沙', 0), ('uga', 0)]","[('sem', 4), ('none', 1), ('im', 1), ('Sem', 0), ('announ', 0), ('Liv', 0), ('Nelson', 0), ('cup', 0), ('announced', 0), ('CTYPE', 0)]","[('none', 36), ('none', 7), ('latter', 0), ('None', 0), ('None', 0), ('沙', 0), ('ouch', 0), ('first', 0), ('bra', 0), ('bah', 0)]"
layer11,"[('AC', 1), ('AAAA', 1), ('Answer', 1), ('listview', 1), ('A', 1), ('olo', 1), ('aa', 0), ('yes', 0), ('Yes', 0), ('aca', 0)]","[('none', 12), ('none', 7), ('None', 1), ('None', 0), ('yes', 0), ('rita', 0), ('沙', 0), ('Yes', 0), ('Unterscheidung', 0), ('defin', 0)]","[('Workbook', 3), ('Portail', 2), ('onnées', 0), ('書', 0), ('Begriffsklär', 0), ('incre', 0), ('CLARE', 0), ('Lond', 0), ('uan', 0), ('lą', 0)]","[('none', 11), ('none', 4), ('bt', 2), ('Ő', 0), ('cki', 0), ('None', 0), ('cura', 0), ('沙', 0), ('None', 0), ('RewriteRule', 0)]"
layer12,"[('arel', 1), ('quer', 1), ('inte', 0), ('Mitte', 0), ('uj', 0), ('enschaft', 0), ('arod', 0), ('center', 0), ('Warning', 0), ('обо', 0)]","[('none', 5), ('none', 5), ('bt', 1), ('None', 1), ('а', 0), ('right', 0), ('None', 0), ('defin', 0), ('cki', 0), ('Timer', 0)]","[('Cold', 5), ('cold', 1), ('VF', 1), ('vd', 1), ('lia', 0), ('yw', 0), ('uz', 0), ('unsafe', 0), ('Sy', 0), ('ota', 0)]","[('none', 2), ('none', 2), ('bt', 0), ('а', 0), ('po', 0), ('沙', 0), ('�', 0), ('Kal', 0), ('agr', 0), ('defin', 0)]"
layer13,"[('False', 1), ('Accessor', 1), ('chen', 0), ('haupt', 0), ('(/', 0), ('rund', 0), ('Schl', 0), ('esp', 0), ('cher', 0), ('eni', 0)]","[('none', 4), ('none', 3), ('None', 1), ('None', 1), ('defin', 0), ('ist', 0), ('po', 0), ('definit', 0), ('bt', 0), ('RewriteRule', 0)]","[('rowser', 5), ('egos', 2), ('nas', 1), ('Binding', 1), ('Archivlink', 1), ('ghan', 0), ('лей', 0), ('зни', 0), ('ple', 0), ('icode', 0)]","[('none', 7), ('none', 4), ('None', 1), ('None', 1), ('defin', 0), ('гор', 0), ('�', 0), ('auc', 0), ('Aer', 0), ('ġ', 0)]"
layer14,"[('Salvador', 0), ('➖', 0), ('None', 0), ('acent', 0), ('mel', 0), ('quelle', 0), ('łą', 0), ('Mel', 0), ('gb', 0), ('orb', 0)]","[('none', 12), ('none', 10), ('None', 9), ('None', 8), ('No', 0), ('definit', 0), ('latter', 0), ('defin', 0), ('third', 0), ('fourth', 0)]","[('Arr', 2), ('pin', 1), ('宗', 0), ('nim', 0), ('копия', 0), ('divers', 0), ('description', 0), ('Butt', 0), ('Frid', 0), ('ye', 0)]","[('none', 6), ('None', 3), ('none', 2), ('None', 2), ('гор', 0), ('middle', 0), ('Cla', 0), ('auc', 0), ('Ő', 0), ('definit', 0)]"
layer15,"[('leben', 1), ('ответ', 0), ('rest', 0), ('Intel', 0), ('wagen', 0), ('nest', 0), ('isl', 0), ('irse', 0), ('доступ', 0), ('burn', 0)]","[('none', 5), ('none', 4), ('None', 3), ('None', 2), ('гор', 0), ('Ő', 0), ('latter', 0), ('atar', 0), ('Aer', 0), ('Ø', 0)]","[('Grund', 9), ('ITable', 2), ('Landes', 1), ('mina', 1), ('sup', 1), ('ter', 0), ('rim', 0), ('tek', 0), ('fur', 0), ('pra', 0)]","[('none', 10), ('none', 5), ('None', 4), ('None', 2), ('Ő', 1), ('latter', 0), ('гор', 0), ('Roth', 0), ('third', 0), ('Dun', 0)]"
layer16,"[('none', 4), ('�', 2), ('None', 1), ('None', 1), ('none', 1), ('Ana', 1), ('blank', 1), ('DOC', 0), ('Hall', 0), ('Days', 0)]","[('none', 23), ('none', 17), ('None', 11), ('None', 6), ('latter', 0), ('Answer', 0), ('correct', 0), ('Ő', 0), ('Dun', 0), ('answer', 0)]","[('inho', 0), ('uerdo', 0), ('чина', 0), ('inek', 0), ('ycler', 0), ('ikai', 0), ('ennen', 0), ('LENG', 0), ('ό', 0), ('---------+', 0)]","[('none', 7), ('none', 5), ('None', 3), ('None', 2), ('latter', 1), ('Ő', 1), ('isch', 0), ('ví', 0), ('correct', 0), ('Answer', 0)]"
layer17,"[('Censo', 1), ('ze', 0), ('edia', 0), ('ario', 0), ('linker', 0), ('D', 0), ('D', 0), ('Хронологија', 0), ('AC', 0), ('jes', 0)]","[('none', 7), ('none', 5), ('None', 3), ('None', 1), ('latter', 1), ('Ő', 1), ('isch', 0), ('�', 0), ('D', 0), ('гор', 0)]","[('none', 35), ('None', 26), ('None', 10), ('none', 2), ('tutte', 1), ('all', 1), ('ょ', 0), ('wo', 0), ('всех', 0), ('tutti', 0)]","[('none', 37), ('none', 20), ('None', 15), ('None', 12), ('tutti', 0), ('tutte', 0), ('combinations', 0), ('Answer', 0), ('vil', 0), ('fourth', 0)]"
layer18,"[('alphabet', 35), ('#', 10), ('#(', 6), ('none', 5), ('letter', 3), ('A', 3), ('None', 2), ('{#', 1), ('None', 1), ('none', 0)]","[('none', 48), ('None', 18), ('none', 17), ('None', 12), ('A', 0), ('tutti', 0), ('tutte', 0), ('combinations', 0), ('latter', 0), ('quelle', 0)]","[('ALSE', 2), ('mathchar', 2), ('iels', 1), ('Fichier', 1), ('iből', 1), ('ответ', 1), ('бри', 1), ('äler', 1), ('lla', 0), ('Riv', 0)]","[('none', 47), ('none', 20), ('None', 15), ('None', 9), ('A', 0), ('Answer', 0), ('combinations', 0), ('tutti', 0), ('tutte', 0), ('option', 0)]"
layer19,"[('N', 2), ('N', 2), ('SC', 1), ('ND', 1), ('Sc', 1), ('Nic', 1), ('SC', 1), ('Bah', 1), ('issen', 1), ('K', 0)]","[('none', 43), ('none', 21), ('None', 13), ('None', 8), ('A', 0), ('combinations', 0), ('Answer', 0), ('tutti', 0), ('option', 0), ('A', 0)]","[('shadow', 3), ('clou', 1), ('нок', 1), ('attro', 1), ('bst', 0), ('skih', 0), ('оп', 0), ('Bran', 0), ('arna', 0), ('üst', 0)]","[('none', 51), ('none', 16), ('None', 10), ('None', 7), ('A', 0), ('Answer', 0), ('cko', 0), ('option', 0), ('Option', 0), ('answer', 0)]"
layer20,"[('D', 99), ('D', 0), ('Д', 0), ('d', 0), ('Д', 0), ('d', 0), ('Да', 0), ('DT', 0), ('DS', 0), ('DF', 0)]","[('none', 47), ('none', 12), ('None', 10), ('D', 8), ('None', 7), ('A', 0), ('D', 0), ('option', 0), ('B', 0), ('A', 0)]","[('ragma', 1), ('cy', 0), ('energy', 0), ('refix', 0), ('în', 0), ('null', 0), ('quelle', 0), ('UC', 0), ('train', 0), ('元', 0)]","[('none', 34), ('D', 13), ('None', 13), ('none', 11), ('None', 8), ('A', 0), ('D', 0), ('option', 0), ('B', 0), ('A', 0)]"
layer21,"[('D', 99), ('D', 0), ('product', 0), ('option', 0), ('Product', 0), ('Д', 0), ('Option', 0), ('Option', 0), ('product', 0), ('Product', 0)]","[('D', 88), ('none', 3), ('None', 1), ('D', 0), ('none', 0), ('None', 0), ('option', 0), ('A', 0), ('option', 0), ('Option', 0)]","[('A', 99), ('A', 0), ('А', 0), ('B', 0), ('ABC', 0), ('BC', 0), ('ABC', 0), ('BC', 0), ('B', 0), ('AB', 0)]","[('A', 84), ('D', 11), ('B', 0), ('A', 0), ('none', 0), ('D', 0), ('None', 0), ('none', 0), ('C', 0), ('B', 0)]"
layer22,"[('A', 88), ('A', 2), ('fourth', 1), ('Aires', 0), ('Хронологија', 0), ('B', 0), ('Cs', 0), ('letter', 0), ('Question', 0), ('AAAA', 0)]","[('A', 95), ('D', 2), ('B', 0), ('A', 0), ('none', 0), ('D', 0), ('None', 0), ('none', 0), ('B', 0), ('C', 0)]","[('ɫ', 1), ('ǧ', 1), ('decl', 1), ('intercept', 0), ('iből', 0), ('antes', 0), ('визи', 0), ('vim', 0), ('ʔ', 0), ('vess', 0)]","[('D', 57), ('A', 17), ('B', 7), ('none', 4), ('None', 1), ('D', 1), ('none', 1), ('C', 1), ('None', 0), ('A', 0)]"
layer23,"[('Fre', 0), ('freely', 0), ('ь', 0), ('ouvelle', 0), ('freedom', 0), ('frequency', 0), ('su', 0), ('́', 0), ('radius', 0), ('fault', 0)]","[('D', 53), ('A', 20), ('B', 7), ('none', 4), ('None', 1), ('D', 1), ('none', 1), ('C', 1), ('None', 0), ('A', 0)]","[('estamp', 0), ('abei', 0), ('Kontrola', 0), ('(""@', 0), ('❯', 0), ('ĕ', 0), ('ASP', 0), ('кам', 0), ('溪', 0), ('lev', 0)]","[('D', 39), ('none', 15), ('A', 10), ('B', 7), ('None', 4), ('none', 2), ('None', 2), ('D', 2), ('C', 1), ('A', 1)]"
layer24,"[('Hom', 74), ('hom', 21), ('Hom', 3), ('hom', 0), ('free', 0), ('Free', 0), ('Free', 0), ('free', 0), ('Per', 0), ('Per', 0)]","[('D', 38), ('A', 12), ('B', 10), ('none', 9), ('None', 3), ('none', 2), ('None', 2), ('D', 2), ('C', 1), ('B', 1)]","[('A', 96), ('A', 1), ('А', 0), ('zien', 0), ('А', 0), ('zA', 0), ('urs', 0), ('ѝ', 0), ('ACE', 0), ('vess', 0)]","[('A', 60), ('D', 12), ('B', 5), ('none', 3), ('A', 3), ('None', 1), ('B', 1), ('none', 1), ('C', 1), ('D', 0)]"
layer25,"[('Product', 34), ('product', 32), ('Product', 14), ('product', 12), ('products', 3), ('Products', 1), ('products', 0), ('.:', 0), ('"":', 0), ('$:', 0)]","[('A', 55), ('D', 12), ('B', 7), ('none', 3), ('A', 3), ('B', 1), ('none', 1), ('None', 1), ('C', 1), ('None', 1)]","[('B', 98), ('D', 0), ('C', 0), ('B', 0), ('D', 0), ('Б', 0), ('A', 0), ('C', 0), ('E', 0), ('Β', 0)]","[('B', 44), ('A', 26), ('D', 23), ('C', 1), ('B', 1), ('D', 0), ('A', 0), ('C', 0), ('none', 0), ('none', 0)]"
layer26,"[('D', 29), ('perfectly', 5), ('C', 2), ('B', 2), ('perfect', 2), ('A', 1), ('NOT', 0), ('NOT', 0), ('E', 0), ('option', 0)]","[('B', 39), ('D', 33), ('A', 21), ('C', 2), ('B', 0), ('D', 0), ('A', 0), ('C', 0), ('none', 0), ('А', 0)]","[('B', 8), ('N', 0), ('D', 0), ('d', 0), ('inals', 0), ('hes', 0), ('ologique', 0), ('salv', 0), ('lets', 0), ('nea', 0)]","[('B', 45), ('D', 41), ('A', 7), ('C', 2), ('B', 1), ('D', 0), ('A', 0), ('C', 0), ('none', 0), ('none', 0)]"
layer27,"[('none', 83), ('None', 11), ('none', 3), ('None', 1), ('all', 0), ('All', 0), ('neither', 0), ('nothing', 0), ('All', 0), ('Nothing', 0)]","[('D', 43), ('B', 39), ('A', 10), ('C', 2), ('B', 1), ('none', 0), ('D', 0), ('A', 0), ('none', 0), ('None', 0)]","[('C', 60), ('none', 3), ('nothing', 2), ('no', 1), ('None', 1), ('itten', 0), ('Nothing', 0), ('None', 0), ('E', 0), ('c', 0)]","[('D', 50), ('B', 36), ('C', 3), ('A', 2), ('none', 1), ('B', 1), ('D', 0), ('C', 0), ('None', 0), ('A', 0)]"
layer28,"[('D', 96), ('B', 3), ('C', 0), ('D', 0), ('A', 0), ('C', 0), ('B', 0), ('Д', 0), ('A', 0), ('Б', 0)]","[('D', 69), ('B', 27), ('C', 1), ('A', 0), ('D', 0), ('B', 0), ('C', 0), ('A', 0), ('none', 0), ('None', 0)]","[('B', 63), ('C', 13), ('A', 6), ('b', 2), ('Option', 1), ('Option', 0), ('option', 0), ('c', 0), ('C', 0), ('a', 0)]","[('C', 26), ('B', 19), ('D', 17), ('B', 16), ('A', 7), ('C', 5), ('D', 3), ('A', 2), ('none', 0), ('None', 0)]"
layer29,"[('free', 80), ('free', 5), ('product', 0), ('Free', 0), ('product', 0), ('The', 0), ('Free', 0), ('luss', 0), ('Product', 0), ('thead', 0)]","[('C', 30), ('B', 22), ('D', 14), ('B', 13), ('A', 9), ('C', 4), ('D', 2), ('A', 2), ('none', 0), ('None', 0)]","[('A', 46), ('2', 10), ('1', 6), ('B', 5), ('E', 4), ('4', 3), ('D', 2), ('yes', 1), ('5', 1), ('3', 0)]","[('B', 34), ('B', 13), ('A', 13), ('D', 11), ('A', 9), ('D', 5), ('C', 5), ('C', 4), ('none', 0), ('None', 0)]"
layer30,"[('_', 45), ('__', 2), ('________', 1), ('__', 0), ('________________', 0), ('____', 0), ('Dum', 0), ('AST', 0), ('GA', 0), ('Assume', 0)]","[('B', 24), ('D', 15), ('B', 14), ('A', 13), ('A', 12), ('D', 8), ('C', 5), ('C', 4), ('none', 0), ('None', 0)]","[('', 78), ('\n', 13), ('a', 2), (',', 1), ('D', 1), ('.', 0), ('B', 0), ('1', 0), ('.', 0), ('a', 0)]","[('B', 30), ('D', 15), ('A', 13), ('D', 12), ('A', 12), ('B', 10), ('C', 3), ('C', 1), ('none', 0), ('\n', 0)]"
layer31,"[('', 31), ('answer', 5), ('Хронологија', 2), ('onderwerp', 1), ('belang', 0), ('besta', 0), (':', 0), ('answers', 0), ('hom', 0), (' ', 0)]","[('B', 39), ('D', 16), ('A', 14), ('B', 7), ('A', 7), ('D', 7), ('C', 6), ('C', 1), ('E', 0), ('\n', 0)]","[('All', 0), ('None', 0), ('Choice', 0), ('Diff', 0), ('Not', 0), ('Zygote', 0), ('C', 0), ('It', 0), ('E', 0), ('PASS', 0)]","[('B', 27), ('D', 24), ('A', 20), ('C', 15), ('B', 3), ('A', 2), ('D', 2), ('C', 1), ('E', 0), ('None', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 6), ('archivi', 3), ('textt', 1), ('Ґ', 1), ('Архив', 1), ('sterd', 0), ('Љ', 0), ('висини', 0), ('embros', 0), ('씨', 0)]","[('Portail', 21), ('archivi', 16), ('ensoort', 3), ('textt', 1), ('Хронологија', 1), ('listade', 1), ('sterd', 1), ('embros', 0), ('eerd', 0), ('trightarrow', 0)]","[('Portail', 8), ('embros', 2), ('prüng', 1), ('administ', 1), ('ә', 0), ('Хронологија', 0), ('penas', 0), ('iellement', 0), ('пута', 0), ('cowo', 0)]","[('Portail', 35), ('archivi', 7), ('embros', 2), ('Хронологија', 2), ('пута', 1), ('sterd', 0), ('ensoort', 0), ('trightarrow', 0), ('Архив', 0), ('textt', 0)]"
layer1,"[('anim', 0), ('gem', 0), ('eton', 0), ('de', 0), ('bbe', 0), ('uber', 0), ('ufen', 0), ('en', 0), ('older', 0), ('int', 0)]","[('Portail', 4), ('sterd', 3), ('archivi', 2), ('Хронологија', 1), ('eerd', 1), ('евич', 0), ('konn', 0), ('guez', 0), ('estanden', 0), ('hina', 0)]","[('alter', 1), ('berga', 1), ('sterd', 0), ('transform', 0), ('enders', 0), ('Alter', 0), ('ówn', 0), ('endorf', 0), ('ois', 0), ('demselben', 0)]","[('sterd', 10), ('berga', 0), ('eerd', 0), ('ográfica', 0), ('Portail', 0), ('archivi', 0), ('евич', 0), ('Hinweis', 0), ('conde', 0), ('mbH', 0)]"
layer2,"[('intrag', 1), ('савез', 0), ('oteca', 0), ('othèque', 0), ('�', 0), ('powers', 0), ('puis', 0), ('kmal', 0), ('phe', 0), ('totalité', 0)]","[('sterd', 8), ('hina', 1), ('estanden', 1), ('teger', 1), ('stag', 0), ('archivi', 0), ('atform', 0), ('eerd', 0), ('Portail', 0), ('guez', 0)]","[('indi', 2), ('ugins', 1), ('sab', 1), ('campaign', 0), ('fat', 0), ('sur', 0), ('infant', 0), ('gresql', 0), ('rem', 0), ('critic', 0)]","[('sterd', 6), ('stag', 2), ('atform', 1), ('ográfica', 1), ('teger', 1), ('hook', 0), ('oper', 0), ('berga', 0), ('publique', 0), ('guez', 0)]"
layer3,"[('raste', 2), ('unicí', 0), ('totalité', 0), ('Одна', 0), ('昌', 0), ('vn', 0), ('ederb', 0), ('osof', 0), ('ível', 0), ('erten', 0)]","[('sterd', 7), ('totalité', 1), ('stag', 1), ('teger', 1), ('ográfica', 0), ('ederb', 0), ('raste', 0), ('hook', 0), ('estanden', 0), ('guez', 0)]","[('interpre', 1), ('auer', 0), ('enger', 0), ('arca', 0), ('öt', 0), ('asia', 0), ('reven', 0), ('extensions', 0), ('Shell', 0), ('────', 0)]","[('estanden', 1), ('sterd', 1), ('raste', 1), ('stag', 0), ('teger', 0), ('ә', 0), ('ала', 0), ('publique', 0), ('totalité', 0), ('conde', 0)]"
layer4,"[('yes', 4), ('Answer', 2), ('yes', 1), ('YES', 0), ('answered', 0), ('answers', 0), ('rsg', 0), ('questions', 0), ('answer', 0), ('Yes', 0)]","[('sterd', 3), ('ә', 1), ('ederb', 1), ('yes', 0), ('amos', 0), ('estanden', 0), ('ала', 0), ('ing', 0), ('arms', 0), ('☉', 0)]","[('plat', 0), ('quipe', 0), ('oh', 0), ('enie', 0), ('ئ', 0), ('ang', 0), ('geldig', 0), ('馬', 0), ('{.', 0), ('No', 0)]","[('sterd', 4), ('teger', 2), ('yes', 1), ('avas', 0), ('geldig', 0), ('gepubliceerd', 0), ('amos', 0), ('iada', 0), ('egeben', 0), ('elm', 0)]"
layer5,"[('Hint', 0), ('ührt', 0), ('Oficina', 0), ('jön', 0), ('że', 0), ('ель', 0), ('listade', 0), ('aucoup', 0), ('ivamente', 0), ('virti', 0)]","[('teger', 8), ('sterd', 4), ('iada', 1), ('geldig', 1), ('elm', 0), ('yes', 0), ('égl', 0), ('listade', 0), ('gepubliceerd', 0), ('quipe', 0)]","[('ätz', 3), ('hnen', 2), ('nja', 1), ('esa', 0), ('Alert', 0), ('orn', 0), ('mbH', 0), ('jub', 0), ('typ', 0), ('ätte', 0)]","[('teger', 3), ('avas', 1), ('zeich', 1), ('Lub', 1), ('iada', 0), ('elm', 0), ('dienst', 0), ('arrow', 0), ('onces', 0), ('istra', 0)]"
layer6,"[('nez', 0), ('имен', 0), ('athers', 0), ('totalité', 0), ('rott', 0), ('Disk', 0), ('preced', 0), ('q', 0), ('县', 0), ('num', 0)]","[('avas', 3), ('totalité', 2), ('raste', 1), ('zeich', 1), ('Düsseld', 0), ('istra', 0), ('iada', 0), ('nim', 0), ('dienst', 0), ('arrow', 0)]","[('ioned', 1), ('┌', 0), ('checkout', 0), ('Système', 0), ('vars', 0), ('factor', 0), ('isc', 0), ('olu', 0), ('zer', 0), ('lio', 0)]","[('Düsseld', 1), ('avas', 1), ('totalité', 1), ('geldig', 1), ('cc', 1), ('dienst', 0), ('idense', 0), ('raste', 0), ('olg', 0), ('iada', 0)]"
layer7,"[('ona', 2), ('Bill', 0), ('onas', 0), ('дан', 0), ('́', 0), ('unes', 0), ('aws', 0), ('ƒ', 0), ('▶', 0), ('tons', 0)]","[('raste', 1), ('ƒ', 1), ('totalité', 1), ('avas', 1), ('geldig', 0), ('rib', 0), ('ulas', 0), ('rä', 0), ('Hinweis', 0), ('istr', 0)]","[('Хронологија', 4), ('Portail', 3), ('ifa', 1), ('inture', 1), ('pta', 1), ('ката', 0), ('izio', 0), ('ظ', 0), ('ญ', 0), ('ustral', 0)]","[('avas', 2), ('aucoup', 1), ('ulas', 1), ('none', 1), ('istr', 1), ('Hinweis', 0), ('ędz', 0), ('Düsseld', 0), ('apro', 0), ('verm', 0)]"
layer8,"[('etzt', 1), ('ns', 1), ('ване', 1), ('avo', 0), ('gericht', 0), ('péri', 0), ('inale', 0), ('Wol', 0), ('зей', 0), ('fat', 0)]","[('none', 1), ('frique', 1), ('久', 0), ('lande', 0), ('gate', 0), ('Hinweis', 0), ('istr', 0), ('ędz', 0), ('atge', 0), ('verm', 0)]","[('civile', 1), ('uga', 1), ('onas', 0), ('OF', 0), ('ikk', 0), ('dia', 0), ('fa', 0), ('fen', 0), ('ご', 0), ('atus', 0)]","[('none', 1), ('aucoup', 1), ('rib', 0), ('frique', 0), ('RewriteRule', 0), ('тон', 0), ('Düsseld', 0), ('totalité', 0), ('SHA', 0), ('avas', 0)]"
