layer18,"[('\n', 8), ('nbsp', 2), ('Reichs', 1), ('akh', 1), ('fal', 1), ('←', 1), ('▸', 1), ('iellement', 0), ('gev', 0), ('Sep', 0)]","[('answer', 57), ('answered', 21), ('Answer', 8), ('answer', 7), ('answers', 1), ('Answer', 1), ('answering', 0), ('Maria', 0), ('swers', 0), ('{""', 0)]","[('answer', 2), ('adel', 1), ('gest', 1), ('Select', 0), ('Mih', 0), ('Select', 0), ('answer', 0), ('stag', 0), ('«', 0), ('answers', 0)]","[('answer', 58), ('answered', 19), ('answer', 14), ('Answer', 3), ('answers', 2), ('Answer', 0), ('answering', 0), ('swers', 0), ('Maria', 0), ('▸', 0)]"
layer19,"[('Zag', 2), ('Sint', 1), ('yci', 0), ('rör', 0), ('ys', 0), ('sz', 0), ('RL', 0), ('Wel', 0), ('Lis', 0), ('#(', 0)]","[('answer', 58), ('answer', 19), ('answered', 14), ('Answer', 3), ('answers', 2), ('Answer', 0), ('answering', 0), ('swers', 0), ('▸', 0), ('{""', 0)]","[('right', 16), ('correct', 10), ('wrong', 3), ('pr', 2), ('right', 1), ('correctly', 1), ('aben', 1), ('Duration', 1), ('smart', 0), ('Right', 0)]","[('answer', 52), ('answer', 25), ('answered', 11), ('Answer', 4), ('answers', 1), ('Answer', 0), ('wrong', 0), ('answering', 0), ('▸', 0), ('incorrect', 0)]"
layer20,"[('review', 92), ('review', 6), ('Review', 0), ('reviews', 0), ('primary', 0), ('rev', 0), ('rev', 0), ('primary', 0), ('PRIMARY', 0), ('Primary', 0)]","[('answer', 63), ('answer', 18), ('answered', 9), ('Answer', 3), ('answers', 1), ('Answer', 0), ('answering', 0), ('wrong', 0), ('▸', 0), ('swers', 0)]","[('aju', 2), ('RC', 2), ('fiddle', 1), ('iw', 0), ('jes', 0), ('ante', 0), ('лович', 0), ('jsp', 0), ('fp', 0), ('броја', 0)]","[('answer', 52), ('answer', 23), ('answered', 11), ('answers', 2), ('Answer', 1), ('wrong', 0), ('Answer', 0), ('answering', 0), ('▸', 0), ('{""', 0)]"
layer21,"[('Behavior', 14), ('選', 7), ('Answer', 6), ('Select', 5), ('select', 4), ('Answer', 4), ('<s>', 3), ('behavior', 3), ('Select', 2), ('Option', 1)]","[('answer', 53), ('answer', 23), ('answered', 12), ('Answer', 2), ('answers', 2), ('Answer', 0), ('answering', 0), ('wrong', 0), ('option', 0), ('▸', 0)]","[('cí', 2), ('lu', 0), ('weis', 0), ('थ', 0), ('ächst', 0), ('änder', 0), ('etta', 0), ('Namen', 0), ('mouth', 0), ('civ', 0)]","[('answer', 22), ('answer', 19), ('answered', 8), ('Answer', 3), ('quelle', 1), ('Answer', 1), ('wrong', 0), ('option', 0), ('answers', 0), ('▸', 0)]"
layer22,"[('question', 58), ('Question', 17), ('Question', 8), ('question', 6), ('Re', 3), ('Re', 0), ('questions', 0), ('QUEST', 0), ('re', 0), ('questions', 0)]","[('answer', 27), ('answer', 21), ('answered', 8), ('Answer', 4), ('Answer', 1), ('quelle', 1), ('Question', 0), ('option', 0), ('Question', 0), ('question', 0)]","[('根', 1), ('eurs', 1), ('ategory', 1), ('ostream', 1), ('lint', 1), ('cyk', 1), ('cerem', 0), ('gems', 0), ('Renaissance', 0), ('ň', 0)]","[('answer', 19), ('answer', 17), ('answered', 7), ('quelle', 3), ('Answer', 2), ('Answer', 1), ('wrong', 1), ('option', 1), ('Question', 0), ('question', 0)]"
layer23,"[('SK', 5), ('author', 4), ('Author', 3), ('Author', 3), ('post', 3), ('autor', 2), ('sk', 1), ('rec', 1), ('author', 1), ('entra', 0)]","[('answer', 16), ('answer', 12), ('answered', 8), ('Answer', 2), ('quelle', 1), ('penas', 1), ('Answer', 0), ('Question', 0), ('Question', 0), ('Assert', 0)]","[('brie', 8), ('ei', 1), ('kaf', 1), ('Abb', 1), ('pus', 1), ('片', 0), ('supply', 0), ('TB', 0), ('nius', 0), ('quelle', 0)]","[('answer', 17), ('answer', 14), ('answered', 6), ('quelle', 4), ('Answer', 2), ('Answer', 0), ('▸', 0), ('penas', 0), ('asked', 0), ('wrong', 0)]"
layer24,"[('Review', 99), ('review', 0), ('review', 0), ('Re', 0), ('reviews', 0), ('Re', 0), ('Rev', 0), ('recens', 0), ('Ре', 0), ('recom', 0)]","[('Review', 74), ('review', 16), ('Re', 3), ('Re', 1), ('review', 0), ('answer', 0), ('answer', 0), ('answered', 0), ('Answer', 0), ('quelle', 0)]","[('aa', 8), ('док', 2), ('disse', 1), ('slash', 1), ('fik', 1), ('ponent', 1), ('Hop', 0), ('zA', 0), ('px', 0), ('Hob', 0)]","[('Review', 63), ('review', 20), ('Re', 5), ('Re', 2), ('review', 1), ('answer', 0), ('answer', 0), ('answered', 0), ('Answer', 0), ('reviews', 0)]"
layer25,"[('???', 10), ('?', 9), ('??', 5), ('****', 4), ('\n', 3), ('Primary', 3), ('primary', 2), ('??', 2), ('Primary', 1), ('primary', 1)]","[('Review', 57), ('review', 18), ('Re', 4), ('answer', 2), ('Re', 1), ('answer', 1), ('review', 1), ('answered', 0), ('Answer', 0), ('reviews', 0)]","[('Ell', 1), ('gow', 1), ('bezeichneter', 0), ('žit', 0), ('idenote', 0), ('ugel', 0), ('ford', 0), ('shire', 0), ('iate', 0), ('acid', 0)]","[('Review', 57), ('review', 18), ('Re', 4), ('answer', 2), ('answer', 1), ('Re', 1), ('review', 1), ('answered', 0), ('Answer', 0), ('quelle', 0)]"
layer26,"[('system', 60), ('System', 11), ('systems', 11), ('system', 9), ('Systems', 4), ('System', 2), ('ystem', 0), ('систем', 0), ('sistema', 0), ('система', 0)]","[('Review', 52), ('review', 16), ('Re', 4), ('Re', 2), ('answer', 1), ('answer', 1), ('review', 0), ('option', 0), ('answered', 0), ('Answer', 0)]","[('Q', 75), ('Q', 7), ('q', 4), ('Re', 2), ('Re', 0), ('QL', 0), ('q', 0), ('QUEST', 0), ('Qt', 0), ('RE', 0)]","[('Review', 33), ('Re', 17), ('review', 12), ('Re', 10), ('answer', 1), ('answer', 1), ('option', 0), ('review', 0), ('answered', 0), ('reviews', 0)]"
layer27,"[('Which', 7), ('Originals', 1), ('nez', 1), ('wend', 1), ('which', 0), ('which', 0), (')?', 0), ('recens', 0), ('cito', 0), (""}'"", 0)]","[('Review', 30), ('Re', 15), ('review', 11), ('Re', 8), ('answer', 1), ('answer', 1), ('option', 0), ('review', 0), ('answered', 0), ('quelle', 0)]","[('Re', 82), ('Re', 9), ('go', 1), ('RE', 0), ('gro', 0), ('Go', 0), ('user', 0), ('Users', 0), ('RE', 0), ('gro', 0)]","[('Re', 60), ('Re', 23), ('Review', 2), ('answer', 0), ('review', 0), ('answer', 0), ('option', 0), ('answered', 0), ('A', 0), ('quelle', 0)]"
layer28,"[('The', 78), ('A', 15), ('The', 3), ('Re', 0), ('?', 0), ('D', 0), ('Re', 0), ('?', 0), ('A', 0), ('??', 0)]","[('Re', 61), ('Re', 31), ('Review', 1), ('answer', 0), ('The', 0), ('A', 0), ('answer', 0), ('option', 0), ('answered', 0), ('review', 0)]","[('Option', 37), ('Options', 17), ('options', 16), ('options', 10), ('Options', 6), ('option', 5), ('Option', 2), ('option', 2), ('OPT', 0), ('S', 0)]","[('Re', 73), ('Re', 16), ('option', 2), ('Review', 0), ('Option', 0), ('The', 0), ('A', 0), ('options', 0), ('answer', 0), ('option', 0)]"
layer29,"[('the', 88), ('the', 5), ('Re', 2), ('The', 0), ('d', 0), ('Re', 0), ('primary', 0), ('�', 0), ('main', 0), ('THE', 0)]","[('Re', 68), ('Re', 25), ('option', 1), ('Review', 0), ('The', 0), ('A', 0), ('Option', 0), ('options', 0), ('answer', 0), ('review', 0)]","[('C', 12), ('A', 9), ('ex', 7), ('Home', 6), ('Sol', 4), ('d', 4), ('sol', 4), ('home', 4), ('c', 2), ('s', 1)]","[('Re', 64), ('A', 7), ('Re', 7), ('The', 3), ('option', 2), ('Option', 0), ('A', 0), ('Review', 0), ('answer', 0), ('the', 0)]"
layer30,"[('_', 92), ('________', 4), ('____', 1), ('________________', 0), ('___', 0), (""'"", 0), ('__', 0), (""'_"", 0), ('""', 0), ('amp', 0)]","[('Re', 44), ('A', 18), ('The', 12), ('Re', 3), ('option', 0), ('Option', 0), ('Review', 0), ('the', 0), ('A', 0), ('The', 0)]","[('is', 24), ('.', 17), ('B', 4), ('a', 3), (',', 3), ('1', 3), ('ex', 2), ('2', 2), ('»', 2), ('(', 2)]","[('Re', 36), ('A', 30), ('The', 21), ('(', 1), ('Ex', 0), ('the', 0), ('Wh', 0), ('Option', 0), ('a', 0), ('Sol', 0)]"
layer31,"[('?', 32), ('..', 13), ('\n', 7), ('?', 6), ('??', 5), ('?(', 3), ('???', 2), ('??', 2), ('..', 1), ('........', 1)]","[('Re', 33), ('A', 27), ('The', 23), ('(', 1), ('Ex', 1), ('the', 0), ('Wh', 0), ('Question', 0), ('1', 0), ('Option', 0)]","[('Question', 1), ('Answer', 0), ('Introduction', 0), ('System', 0), ('Best', 0), ('Author', 0), ('Excel', 0), ('Subject', 0), ('Comment', 0), ('Job', 0)]","[('Re', 19), ('The', 15), ('A', 7), ('Question', 7), ('Answer', 1), ('Ex', 1), ('Q', 1), ('Home', 1), ('Option', 1), ('(', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 2), ('férences', 1), ('trightarrow', 0), ('пута', 0), ('월', 0), ('ответ', 0), ('ímp', 0), ('Ḩ', 0), ('Longrightarrow', 0), ('sime', 0)]","[('férences', 1), ('<s>', 1), ('trightarrow', 0), ('ímp', 0), ('ответ', 0), ('пута', 0), ('Longrightarrow', 0), ('월', 0), ('Ḩ', 0), ('sime', 0)]","[('<s>', 23), ('archivi', 2), ('férences', 1), ('guez', 1), ('씨', 1), ('кипеди', 0), ('textt', 0), ('瀬', 0), ('Portail', 0), ('溪', 0)]","[('<s>', 11), ('férences', 3), ('пута', 1), ('瀬', 1), ('trightarrow', 1), ('archivi', 0), ('ímp', 0), ('씨', 0), ('sime', 0), ('quelle', 0)]"
layer1,"[('refer', 0), ('anim', 0), ('éo', 0), ('ula', 0), ('ë', 0), ('perf', 0), ('gin', 0), ('campe', 0), ('références', 0), ('gouvern', 0)]","[('<s>', 36), ('férences', 0), ('ategory', 0), ('월', 0), ('penas', 0), ('arget', 0), ('ǫ', 0), ('opera', 0), ('stru', 0), ('ográfica', 0)]","[('ovis', 3), ('aris', 1), ('Dy', 1), ('cas', 1), ('penas', 1), ('anim', 0), ('imas', 0), ('abei', 0), ('Bibliografía', 0), ('trim', 0)]","[('<s>', 28), ('penas', 3), ('ategory', 1), ('anim', 0), ('guez', 0), ('Außer', 0), ('ответ', 0), ('atform', 0), ('opera', 0), ('arget', 0)]"
layer2,"[('asp', 3), ('guer', 1), ('ewrite', 1), ('цю', 0), ('▸', 0), ('号', 0), ('ufen', 0), ('iwers', 0), ('adin', 0), ('bru', 0)]","[('<s>', 21), ('penas', 3), ('ategory', 1), ('guez', 1), ('anim', 0), ('Außer', 0), ('atform', 0), ('othèque', 0), ('opera', 0), ('arget', 0)]","[('tap', 4), ('by', 1), ('d', 0), ('fr', 0), ('ure', 0), ('oms', 0), ('pin', 0), ('Memorial', 0), ('om', 0), ('Six', 0)]","[('penas', 4), ('<s>', 0), ('ategory', 0), ('anim', 0), ('guez', 0), ('geh', 0), ('ответ', 0), ('tout', 0), ('atform', 0), ('Außer', 0)]"
layer3,"[('Pick', 0), ('rir', 0), ('numer', 0), ('Ken', 0), ('Leo', 0), ('Autow', 0), ('ву', 0), ('PART', 0), ('�', 0), ('rah', 0)]","[('penas', 2), ('Außer', 0), ('estaven', 0), ('geh', 0), ('Gemeins', 0), ('imas', 0), ('atform', 0), ('guez', 0), ('ederb', 0), ('opera', 0)]","[('Архівовано', 1), ('inale', 1), ('♯', 0), ('lo', 0), ('parenthes', 0), ('=""#', 0), ('java', 0), ('Janeiro', 0), ('❯', 0), ('dzie', 0)]","[('penas', 6), ('geh', 0), ('tout', 0), ('pin', 0), ('Außer', 0), ('gene', 0), ('anim', 0), ('opera', 0), ('Kin', 0), ('ovis', 0)]"
layer4,"[('Regin', 2), ('Beau', 1), ('Mode', 1), ('Duc', 0), ('ә', 0), ('津', 0), ('ieß', 0), ('vous', 0), ('ü', 0), ('iada', 0)]","[('Beau', 1), ('penas', 0), ('Deutsche', 0), ('werb', 0), ('sim', 0), ('giore', 0), ('津', 0), ('pin', 0), ('Pin', 0), ('tout', 0)]","[('ument', 3), ('abs', 0), ('vens', 0), ('zyma', 0), ('hein', 0), ('ovie', 0), ('рт', 0), ('tain', 0), ('stabil', 0), ('lament', 0)]","[('lo', 0), ('sim', 0), ('fah', 0), ('Hinweis', 0), ('fres', 0), ('Außer', 0), ('ví', 0), ('generated', 0), ('sprach', 0), ('евич', 0)]"
layer5,"[('Хронологија', 7), ('oem', 1), ('Storia', 0), ('̶', 0), ('Mock', 0), ('inary', 0), ('paździer', 0), ('penas', 0), ('anze', 0), ('ณ', 0)]","[('penas', 1), ('oman', 1), ('tout', 0), ('Hinweis', 0), ('थ', 0), ('sprach', 0), ('Bayer', 0), ('Bedeut', 0), ('tour', 0), ('jourd', 0)]","[('ft', 22), ('Magn', 1), ('uta', 0), ('Adel', 0), ('AB', 0), ('stamp', 0), ('bek', 0), ('row', 0), ('ina', 0), ('ani', 0)]","[('penas', 3), ('Bedeut', 1), ('Einzeln', 1), ('Tour', 0), ('ņ', 0), ('Beau', 0), ('jourd', 0), ('hyp', 0), ('Hinweis', 0), ('Jahrh', 0)]"
layer6,"[('isu', 1), ('cita', 0), ('clock', 0), ('clock', 0), ('pelos', 0), ('о', 0), ('ewrite', 0), ('шен', 0), ('oll', 0), ('ș', 0)]","[('penas', 1), ('Bedeut', 0), ('hyp', 0), ('Hinweis', 0), ('ņ', 0), ('nim', 0), ('Kin', 0), ('agli', 0), ('Tour', 0), ('Jahrh', 0)]","[('нец', 4), ('chia', 1), ('MAP', 1), ('vet', 1), ('isée', 0), ('jest', 0), ('ourd', 0), ('OCLC', 0), ('zas', 0), ('ˆ', 0)]","[('penas', 2), ('Bedeut', 0), ('anter', 0), ('ņ', 0), ('Hinweis', 0), ('jourd', 0), ('hre', 0), ('omo', 0), ('bum', 0), ('odb', 0)]"
layer7,"[('nyelven', 3), ('reas', 2), ('rees', 0), ('iez', 0), ('TAC', 0), ('äs', 0), ('oti', 0), ('Colors', 0), ('dig', 0), ('Del', 0)]","[('penas', 3), ('Bedeut', 2), ('ņ', 1), ('anter', 1), ('Hinweis', 1), ('Murray', 0), ('reib', 0), ('ON', 0), ('jourd', 0), ('rc', 0)]","[('zak', 2), ('forg', 1), ('zip', 1), ('ilib', 1), ('zab', 1), ('hoff', 0), ('uni', 0), ('pec', 0), ('ordo', 0), ('Diff', 0)]","[('jak', 2), ('jourd', 1), ('Font', 0), ('hoff', 0), ('Bedeut', 0), ('czas', 0), ('rola', 0), ('оте', 0), ('dign', 0), ('zak', 0)]"
