layer12,"[('inte', 1), ('arel', 0), ('zak', 0), ('Mitte', 0), ('inf', 0), ('quer', 0), ('enschaft', 0), ('lice', 0), ('Weight', 0), ('ae', 0)]","[('none', 9), ('none', 3), ('None', 2), ('None', 1), ('colo', 0), ('а', 0), ('fred', 0), ('ân', 0), ('Так', 0), ('right', 0)]","[('VF', 1), ('vd', 1), ('Cold', 1), ('pe', 0), ('urm', 0), ('oka', 0), ('print', 0), ('ota', 0), ('ust', 0), ('cas', 0)]","[('none', 5), ('none', 2), ('None', 1), ('Gilbert', 0), ('\n', 0), ('None', 0), ('沙', 0), ('colo', 0), ('Kal', 0), ('а', 0)]"
layer13,"[('gresql', 2), ('mér', 1), ('False', 1), ('cis', 0), ('enç', 0), ('ण', 0), ('None', 0), ('isk', 0), ('objects', 0), ('ḷ', 0)]","[('none', 6), ('none', 4), ('None', 3), ('None', 2), ('fred', 0), ('colo', 0), ('́', 0), ('ns', 0), ('bt', 0), ('Fred', 0)]","[('rowser', 5), ('♂', 2), ('egos', 1), ('лей', 1), ('Binding', 0), ('ião', 0), ('Invocation', 0), ('licher', 0), ('naio', 0), ('Archivlink', 0)]","[('none', 9), ('none', 4), ('None', 2), ('None', 2), ('\n', 1), ('гор', 1), ('Aer', 0), ('defin', 0), ('ân', 0), ('hear', 0)]"
layer14,"[('Santiago', 1), ('Salvador', 1), ('territ', 0), ('Gul', 0), ('Tit', 0), ('orb', 0), ('rule', 0), ('sono', 0), ('heav', 0), ('territory', 0)]","[('none', 14), ('none', 7), ('None', 5), ('None', 5), ('Cla', 0), ('\n', 0), ('middle', 0), ('iske', 0), ('atar', 0), ('</s>', 0)]","[('sob', 1), ('amps', 1), ('flat', 0), ('копия', 0), ('attribute', 0), ('árt', 0), ('flat', 0), ('wa', 0), ('uky', 0), ('Gesch', 0)]","[('none', 8), ('Cla', 4), ('none', 4), ('None', 2), ('None', 2), ('middle', 0), ('Ø', 0), ('\n', 0), ('middle', 0), ('Kal', 0)]"
layer15,"[('leben', 1), ('wagen', 1), ('Intel', 0), ('scheid', 0), ('isl', 0), ('Genomsnittlig', 0), ('❯', 0), ('лова', 0), ('intellectual', 0), ('лу', 0)]","[('none', 5), ('none', 5), ('Cla', 3), ('None', 1), ('iske', 1), ('None', 1), ('Ø', 1), ('middle', 0), ('middle', 0), ('atar', 0)]","[('cho', 2), ('ITable', 2), ('tek', 1), ('Grund', 0), ('elde', 0), ('jak', 0), ('tek', 0), ('Mär', 0), ('fur', 0), ('prob', 0)]","[('none', 6), ('none', 5), ('None', 2), ('Cla', 2), ('None', 1), ('iske', 0), ('Dun', 0), ('ege', 0), ('middle', 0), ('Ø', 0)]"
layer16,"[('\n', 8), ('Answer', 8), ('Answer', 7), ('answer', 6), ('answers', 2), ('answered', 1), ('correct', 1), ('swers', 0), ('</s>', 0), ('answer', 0)]","[('none', 12), ('none', 10), ('None', 5), ('None', 4), ('\n', 1), ('Answer', 1), ('Cla', 1), ('answer', 0), ('correct', 0), ('Dun', 0)]","[('estanden', 1), ('quet', 1), ('uvud', 0), ('uky', 0), ('adamente', 0), ('quelle', 0), ('vid', 0), ('сад', 0), ('ној', 0), ('kadem', 0)]","[('none', 6), ('none', 3), ('None', 3), ('None', 2), ('\n', 1), ('Answer', 1), ('ege', 0), ('</s>', 0), ('answer', 0), ('rule', 0)]"
layer17,"[('meteor', 0), ('sche', 0), ('xa', 0), ('Ak', 0), ('ze', 0), ('cze', 0), ('hook', 0), ('conda', 0), ('Kru', 0), ('Censo', 0)]","[('none', 4), ('None', 2), ('none', 2), ('\n', 2), ('None', 1), ('</s>', 1), ('Answer', 0), ('answer', 0), ('Cla', 0), ('ege', 0)]","[('None', 42), ('none', 30), ('none', 13), ('None', 8), ('all', 0), ('всі', 0), ('всех', 0), ('み', 0), ('wszyst', 0), ('tutte', 0)]","[('none', 37), ('None', 18), ('none', 16), ('None', 15), ('\n', 0), ('Answer', 0), ('tutti', 0), ('answer', 0), ('quelle', 0), ('all', 0)]"
layer18,"[('alphabet', 32), ('A', 22), ('A', 3), ('#(', 3), ('{#', 2), ('#', 1), ('none', 1), ('letter', 1), ('B', 1), ('None', 0)]","[('none', 44), ('None', 17), ('none', 17), ('None', 17), ('A', 0), ('Answer', 0), ('quelle', 0), ('tutti', 0), ('Cs', 0), ('\n', 0)]","[('бри', 2), ('lla', 1), ('Fichier', 0), ('endi', 0), ('ответ', 0), ('mathchar', 0), ('Alc', 0), ('äler', 0), ('iből', 0), ('checked', 0)]","[('none', 51), ('none', 17), ('None', 13), ('None', 11), ('A', 0), ('Answer', 0), ('Answer', 0), ('answer', 0), ('either', 0), ('tutti', 0)]"
layer19,"[('Ste', 29), ('SC', 4), ('SC', 3), ('ste', 3), ('steel', 2), ('CD', 1), ('edu', 1), ('BC', 1), ('B', 1), ('Ste', 0)]","[('none', 53), ('none', 18), ('None', 12), ('None', 9), ('A', 0), ('Answer', 0), ('answer', 0), ('Answer', 0), ('B', 0), ('B', 0)]","[('�', 3), ('shadow', 1), ('Bran', 0), ('avia', 0), ('correct', 0), ('Jakob', 0), ('ツ', 0), ('attro', 0), ('JQuery', 0), ('◄', 0)]","[('none', 60), ('none', 13), ('None', 10), ('None', 9), ('Answer', 0), ('A', 0), ('Answer', 0), ('answer', 0), ('option', 0), ('Option', 0)]"
layer20,"[('D', 99), ('D', 0), ('Д', 0), ('d', 0), ('C', 0), ('Д', 0), ('ste', 0), ('Ste', 0), ('DP', 0), ('ダ', 0)]","[('none', 54), ('none', 10), ('None', 10), ('None', 9), ('D', 6), ('A', 0), ('D', 0), ('C', 0), ('B', 0), ('Answer', 0)]","[('quelle', 2), ('ragma', 1), ('train', 0), ('onym', 0), ('în', 0), ('requ', 0), ('丁', 0), ('chev', 0), ('worth', 0), ('annel', 0)]","[('none', 44), ('None', 11), ('None', 10), ('none', 9), ('D', 8), ('A', 0), ('D', 0), ('B', 0), ('C', 0), ('B', 0)]"
layer21,"[('paper', 71), ('D', 24), ('paper', 3), ('Pap', 0), ('papers', 0), ('pap', 0), ('option', 0), ('Option', 0), ('Option', 0), ('options', 0)]","[('D', 74), ('none', 9), ('None', 2), ('None', 2), ('none', 1), ('D', 1), ('B', 0), ('option', 0), ('A', 0), ('C', 0)]","[('A', 99), ('A', 0), ('А', 0), ('ABC', 0), ('B', 0), ('ABC', 0), ('BC', 0), ('BC', 0), ('Cs', 0), ('AB', 0)]","[('A', 65), ('D', 21), ('B', 2), ('none', 2), ('A', 1), ('None', 0), ('D', 0), ('B', 0), ('None', 0), ('none', 0)]"
layer22,"[('A', 94), ('A', 0), ('Хронологија', 0), ('cot', 0), ('B', 0), ('Cs', 0), ('Aires', 0), ('bott', 0), ('bs', 0), ('А', 0)]","[('A', 91), ('D', 3), ('B', 1), ('A', 0), ('none', 0), ('None', 0), ('B', 0), ('none', 0), ('None', 0), ('D', 0)]","[('ɫ', 2), ('ǧ', 1), ('vess', 1), ('antes', 0), ('decl', 0), ('intercept', 0), ('vim', 0), ('Comun', 0), ('idth', 0), ('óp', 0)]","[('D', 38), ('A', 18), ('B', 10), ('none', 8), ('None', 2), ('None', 2), ('none', 2), ('C', 1), ('B', 1), ('C', 1)]"
layer23,"[('Ste', 87), ('steel', 11), ('ste', 0), ('Ste', 0), ('ste', 0), ('steam', 0), ('Steve', 0), ('Stephen', 0), ('Sainte', 0), ('Stein', 0)]","[('D', 37), ('A', 21), ('B', 10), ('none', 7), ('None', 2), ('none', 2), ('None', 1), ('C', 1), ('B', 1), ('C', 1)]","[('❯', 4), ('Kontrola', 1), ('estamp', 1), ('odia', 1), ('ط', 0), ('Cole', 0), ('ĕ', 0), ('cole', 0), ('(""@', 0), ('abei', 0)]","[('D', 21), ('none', 20), ('A', 11), ('B', 8), ('None', 5), ('None', 4), ('none', 3), ('B', 2), ('C', 1), ('C', 1)]"
layer24,"[('Ste', 92), ('Co', 7), ('Co', 0), ('ste', 0), ('co', 0), ('Ste', 0), ('steel', 0), ('ste', 0), ('Cooper', 0), ('steam', 0)]","[('A', 28), ('D', 15), ('none', 11), ('B', 7), ('None', 3), ('None', 3), ('none', 2), ('B', 2), ('Ste', 1), ('A', 1)]","[('A', 99), ('A', 0), ('А', 0), ('C', 0), ('А', 0), ('AE', 0), ('zA', 0), ('urs', 0), ('zien', 0), ('а', 0)]","[('A', 88), ('A', 2), ('D', 1), ('none', 1), ('B', 0), ('C', 0), ('None', 0), ('None', 0), ('C', 0), ('none', 0)]"
layer25,"[('Steve', 96), ('paper', 2), ('Stephen', 0), ('Pap', 0), ('Ste', 0), ('Steven', 0), ('pap', 0), ('papers', 0), ('paper', 0), ('Stein', 0)]","[('A', 84), ('A', 3), ('none', 1), ('D', 1), ('B', 1), ('C', 0), ('None', 0), ('None', 0), ('none', 0), ('B', 0)]","[('B', 99), ('D', 0), ('C', 0), ('B', 0), ('Б', 0), ('D', 0), ('A', 0), ('C', 0), ('E', 0), ('A', 0)]","[('A', 73), ('B', 14), ('D', 5), ('C', 2), ('A', 1), ('B', 0), ('C', 0), ('D', 0), ('none', 0), ('А', 0)]"
layer26,"[('Orange', 58), ('orange', 41), ('D', 0), ('industry', 0), ('A', 0), ('B', 0), ('C', 0), ('E', 0), ('indust', 0), ('ol', 0)]","[('A', 70), ('B', 14), ('D', 11), ('C', 2), ('A', 0), ('B', 0), ('C', 0), ('none', 0), ('D', 0), ('А', 0)]","[('B', 11), ('A', 6), ('ppe', 0), ('hes', 0), ('ologique', 0), ('Hannover', 0), ('D', 0), ('d', 0), ('onymes', 0), ('trick', 0)]","[('A', 43), ('B', 25), ('D', 21), ('A', 3), ('C', 2), ('B', 1), ('C', 0), ('D', 0), ('none', 0), ('none', 0)]"
layer27,"[('none', 59), ('None', 27), ('none', 9), ('None', 3), ('neither', 0), ('Which', 0), ('You', 0), ('All', 0), ('nothing', 0), ('Nothing', 0)]","[('A', 46), ('B', 22), ('D', 20), ('C', 2), ('A', 2), ('none', 1), ('B', 1), ('None', 0), ('none', 0), ('C', 0)]","[('none', 37), ('C', 30), ('nothing', 9), ('no', 2), ('None', 1), ('None', 1), ('Nothing', 1), ('none', 0), ('nothing', 0), ('D', 0)]","[('D', 36), ('B', 24), ('A', 13), ('none', 7), ('C', 6), ('A', 2), ('B', 2), ('C', 1), ('None', 1), ('none', 1)]"
layer28,"[('D', 96), ('B', 2), ('C', 0), ('A', 0), ('C', 0), ('D', 0), ('A', 0), ('B', 0), ('Д', 0), ('Cs', 0)]","[('D', 61), ('B', 23), ('A', 7), ('C', 4), ('A', 0), ('C', 0), ('B', 0), ('D', 0), ('none', 0), ('None', 0)]","[('A', 30), ('B', 27), ('C', 18), ('Option', 5), ('Option', 2), ('b', 2), ('option', 0), ('C', 0), ('c', 0), ('options', 0)]","[('A', 32), ('C', 22), ('B', 11), ('A', 11), ('D', 6), ('C', 6), ('B', 6), ('D', 0), ('none', 0), ('None', 0)]"
layer29,"[('Ste', 99), ('steel', 0), ('Ste', 0), ('steam', 0), ('ste', 0), ('Сте', 0), ('ste', 0), ('Sainte', 0), (' ', 0), ('Stewart', 0)]","[('A', 44), ('C', 19), ('B', 12), ('A', 6), ('D', 5), ('B', 5), ('C', 4), ('D', 0), ('none', 0), ('Ste', 0)]","[('A', 13), ('B', 12), ('1', 9), ('2', 9), ('D', 9), ('E', 7), ('All', 5), ('yes', 5), ('Yes', 2), ('All', 1)]","[('A', 44), ('A', 18), ('B', 14), ('B', 7), ('C', 6), ('D', 3), ('C', 3), ('D', 1), ('none', 0), ('None', 0)]"
layer30,"[('_', 99), ('__', 0), ('________', 0), ('__', 0), ('________________', 0), ('____', 0), ('**', 0), ('___', 0), (' ', 0), ('__.', 0)]","[('A', 36), ('A', 29), ('B', 10), ('B', 7), ('C', 5), ('D', 4), ('C', 3), ('D', 2), ('none', 0), ('None', 0)]","[('', 87), ('\n', 11), ('a', 0), ('D', 0), ('.', 0), ('Ste', 0), (',', 0), ('B', 0), ('a', 0), ('A', 0)]","[('A', 38), ('A', 26), ('B', 13), ('B', 7), ('D', 4), ('D', 4), ('C', 3), ('C', 1), ('Ste', 0), ('\n', 0)]"
layer31,"[('', 7), ('answer', 6), ('Хронологија', 6), (' ', 5), ('onderwerp', 1), (':', 1), ('belang', 1), ('besta', 0), ('answers', 0), ('*', 0)]","[('A', 31), ('A', 24), ('B', 21), ('B', 6), ('C', 6), ('D', 4), ('D', 2), ('C', 1), ('Ste', 0), ('\n', 0)]","[('All', 0), ('D', 0), ('None', 0), ('Zygote', 0), ('C', 0), ('Diff', 0), ('It', 0), ('No', 0), ('\n', 0), ('E', 0)]","[('A', 28), ('B', 22), ('D', 17), ('C', 17), ('A', 4), ('B', 3), ('D', 2), ('C', 1), ('\n', 0), ('None', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 10), ('archivi', 3), ('Ґ', 1), ('textt', 1), ('Архив', 1), ('Ћ', 0), ('Љ', 0), ('висини', 0), ('embros', 0), ('ѐ', 0)]","[('Portail', 23), ('archivi', 16), ('ensoort', 2), ('textt', 1), ('eerd', 1), ('embros', 0), ('пута', 0), ('trightarrow', 0), ('Kontrola', 0), ('listade', 0)]","[('Portail', 10), ('Хронологија', 5), ('embros', 5), ('iellement', 1), ('penas', 1), ('mathchar', 0), ('administ', 0), ('пута', 0), ('prüng', 0), ('férences', 0)]","[('Portail', 35), ('archivi', 9), ('embros', 2), ('Хронологија', 1), ('пута', 1), ('sterd', 0), ('ensoort', 0), ('textt', 0), ('trightarrow', 0), ('eerd', 0)]"
layer1,"[('anim', 0), ('eton', 0), ('bum', 0), ('gem', 0), ('ufen', 0), ('older', 0), ('elm', 0), ('raj', 0), ('int', 0), ('de', 0)]","[('Portail', 4), ('sterd', 4), ('archivi', 3), ('eerd', 2), ('Хронологија', 2), ('konn', 0), ('евич', 0), ('amerikanischer', 0), ('mbH', 0), ('guez', 0)]","[('alter', 2), ('sterd', 0), ('ommes', 0), ('Bedeut', 0), ('endorf', 0), ('wort', 0), ('fik', 0), ('enders', 0), ('Alter', 0), ('demselben', 0)]","[('sterd', 12), ('berga', 0), ('eerd', 0), ('Portail', 0), ('archivi', 0), ('евич', 0), ('ográfica', 0), ('Hinweis', 0), ('conde', 0), ('Ét', 0)]"
layer2,"[('intrag', 1), ('othèque', 1), ('савез', 1), ('oteca', 1), ('phe', 0), ('elm', 0), ('publique', 0), ('powers', 0), ('ose', 0), ('puis', 0)]","[('sterd', 7), ('hina', 1), ('teger', 1), ('eerd', 0), ('textt', 0), ('Portail', 0), ('cerem', 0), ('archivi', 0), ('publique', 0), ('intrag', 0)]","[('indi', 1), ('sab', 0), ('ugins', 0), ('AML', 0), ('fat', 0), ('istica', 0), ('SHA', 0), ('gram', 0), ('Außerdem', 0), ('infant', 0)]","[('sterd', 9), ('ográfica', 1), ('textt', 1), ('teger', 1), ('berga', 0), ('stag', 0), ('atform', 0), ('hook', 0), ('eerd', 0), ('publique', 0)]"
layer3,"[('raste', 0), ('Einzeln', 0), ('Außer', 0), ('ível', 0), ('totalité', 0), ('Одна', 0), ('ederb', 0), ('raj', 0), ('estaven', 0), ('huvudstaden', 0)]","[('sterd', 9), ('teger', 1), ('Außer', 1), ('ográfica', 0), ('stag', 0), ('totalité', 0), ('hook', 0), ('ederb', 0), ('guez', 0), ('eerd', 0)]","[('auer', 0), ('interpre', 0), ('asia', 0), ('enger', 0), ('liber', 0), ('sino', 0), ('extensions', 0), ('öt', 0), ('penas', 0), ('Wol', 0)]","[('sterd', 2), ('estanden', 1), ('teger', 1), ('conde', 0), ('ала', 0), ('textt', 0), ('Außer', 0), ('publique', 0), ('intrag', 0), ('iennes', 0)]"
layer4,"[('Answer', 3), ('yes', 1), ('YES', 1), ('answers', 1), ('lies', 1), ('Picture', 0), ('answered', 0), ('yes', 0), ('Question', 0), ('Eing', 0)]","[('sterd', 5), ('bernate', 0), ('ә', 0), ('amos', 0), ('ederb', 0), ('arms', 0), ('сторія', 0), ('☉', 0), ('estanden', 0), ('yes', 0)]","[('quipe', 0), ('fd', 0), ('ang', 0), ('馬', 0), ('sak', 0), ('geldig', 0), ('burgh', 0), ('kwiet', 0), ('Din', 0), ('わ', 0)]","[('sterd', 7), ('teger', 1), ('amos', 0), ('elm', 0), ('geldig', 0), ('iada', 0), ('yes', 0), ('avas', 0), ('await', 0), ('arms', 0)]"
layer5,"[('jön', 0), ('aucoup', 0), ('Oficina', 0), ('про', 0), ('bazie', 0), ('Hint', 0), ('Uniti', 0), ('微', 0), ('ḳ', 0), ('listade', 0)]","[('sterd', 8), ('teger', 5), ('elm', 1), ('iada', 1), ('geldig', 1), ('quipe', 0), ('await', 0), ('égl', 0), ('listade', 0), ('hina', 0)]","[('jub', 2), ('nja', 1), ('hnen', 1), ('esa', 1), ('�', 0), ('ätz', 0), ('ätte', 0), ('posta', 0), ('Alert', 0), ('PN', 0)]","[('elm', 1), ('teger', 1), ('Lub', 1), ('amos', 1), ('zeich', 0), ('sterd', 0), ('vić', 0), ('istra', 0), ('dienst', 0), ('nim', 0)]"
layer6,"[('totalité', 1), ('q', 1), ('athers', 0), ('nez', 0), ('rott', 0), ('num', 0), ('reply', 0), ('Guer', 0), ('县', 0), ('Memory', 0)]","[('totalité', 2), ('avas', 1), ('zeich', 1), ('istra', 0), ('dienst', 0), ('iada', 0), ('Düsseld', 0), ('raste', 0), ('SHA', 0), ('vić', 0)]","[('isc', 2), ('┌', 1), ('ualmente', 0), ('zer', 0), ('static', 0), ('checkout', 0), ('\x83', 0), ('ioned', 0), ('Ź', 0), ('permission', 0)]","[('cc', 1), ('totalité', 1), ('dienst', 0), ('Düsseld', 0), ('avas', 0), ('geldig', 0), ('replacement', 0), ('idense', 0), ('SHA', 0), ('gener', 0)]"
layer7,"[('дан', 1), ('acci', 0), ('Rib', 0), ('aken', 0), ('hö', 0), ('choices', 0), ('при', 0), ('TF', 0), ('Sister', 0), ('espèce', 0)]","[('totalité', 3), ('rib', 2), ('ƒ', 0), ('ulas', 0), ('uits', 0), ('repla', 0), ('raste', 0), ('Rib', 0), ('avas', 0), ('geldig', 0)]","[('pta', 2), ('Хронологија', 1), ('izio', 1), ('Portail', 1), ('ifa', 1), ('inture', 1), ('ظ', 1), ('iemann', 0), ('aucoup', 0), ('Χ', 0)]","[('ulas', 3), ('aucoup', 2), ('avas', 1), ('verm', 1), ('none', 1), ('callback', 1), ('SHA', 1), ('totalité', 1), ('ędz', 0), ('живело', 0)]"
layer8,"[('avo', 1), ('péri', 1), ('gericht', 1), ('ване', 1), ('etzt', 0), ('Wol', 0), ('fat', 0), ('ns', 0), ('anglès', 0), ('žen', 0)]","[('none', 1), ('rib', 0), ('totalité', 0), ('ième', 0), ('frique', 0), ('gericht', 0), ('Hinweis', 0), ('verm', 0), ('lande', 0), ('ствии', 0)]","[('civile', 2), ('onas', 0), ('anch', 0), ('icha', 0), ('pł', 0), ('ining', 0), ('Cel', 0), ('fa', 0), ('festiv', 0), ('OF', 0)]","[('rib', 2), ('totalité', 1), ('none', 1), ('тон', 0), ('SHA', 0), ('aucoup', 0), ('verm', 0), ('atge', 0), ('RewriteRule', 0), ('avas', 0)]"
layer9,"[('Gran', 1), ('Leopold', 0), ('gran', 0), ('phia', 0), ('�', 0), ('upd', 0), ('Units', 0), ('asta', 0), ('�', 0), ('huvudstaden', 0)]","[('none', 4), ('rita', 0), ('тон', 0), ('fm', 0), ('None', 0), ('Hinweis', 0), ('�', 0), ('rib', 0), ('istr', 0), ('org', 0)]","[('éo', 2), ('iko', 1), ('ieb', 0), ('rend', 0), ('sim', 0), ('nelle', 0), ('Catalog', 0), ('ono', 0), ('hely', 0), ('cyc', 0)]","[('none', 10), ('rita', 1), ('�', 1), ('raste', 1), ('None', 0), ('RewriteRule', 0), ('рис', 0), ('duc', 0), ('fm', 0), ('uga', 0)]"
layer10,"[('UNT', 1), ('schnitt', 1), ('yna', 0), ('middle', 0), ('idor', 0), ('Ћ', 0), ('iseconds', 0), ('rout', 0), ('abeth', 0), ('lack', 0)]","[('none', 2), ('totalité', 2), ('atge', 1), ('Dun', 1), ('rita', 0), ('Leopold', 0), ('schnitt', 0), ('äm', 0), ('沙', 0), ('sterd', 0)]","[('none', 1), ('cup', 0), ('GV', 0), ('Liv', 0), ('Pacific', 0), ('ta', 0), ('mach', 0), ('sem', 0), ('af', 0), ('forb', 0)]","[('none', 26), ('none', 4), ('atge', 0), ('None', 0), ('latter', 0), ('None', 0), ('Dub', 0), ('pri', 0), ('first', 0), ('yes', 0)]"
layer11,"[('listview', 3), ('Tová', 1), ('AAAA', 1), ('Bahn', 0), ('Answer', 0), ('Dep', 0), ('decl', 0), ('amin', 0), ('tie', 0), ('UES', 0)]","[('none', 9), ('none', 3), ('None', 0), ('yes', 0), ('None', 0), ('Dep', 0), ('totalité', 0), ('rita', 0), ('pri', 0), ('Yes', 0)]","[('Lond', 1), ('置', 0), ('Workbook', 0), ('ymi', 0), ('чу', 0), ('ault', 0), ('Mie', 0), ('ajes', 0), ('proxy', 0), ('zeum', 0)]","[('none', 20), ('none', 3), ('None', 0), ('None', 0), ('bt', 0), ('Fred', 0), ('latter', 0), ('沙', 0), ('Kirk', 0), ('rita', 0)]"
layer12,"[('inte', 2), ('Mitte', 0), ('hou', 0), ('arg', 0), ('Dub', 0), ('pov', 0), ('quer', 0), ('gré', 0), ('ц', 0), ('lice', 0)]","[('none', 14), ('none', 3), ('None', 1), ('None', 1), ('Dub', 1), ('а', 0), ('Dun', 0), ('ân', 0), ('fred', 0), ('bt', 0)]","[('Cold', 1), ('urm', 1), ('ust', 1), ('cold', 0), ('pe', 0), ('VF', 0), ('Jo', 0), ('snow', 0), ('oka', 0), ('CB', 0)]","[('none', 7), ('none', 2), ('None', 1), ('Dub', 1), ('Kal', 0), ('а', 0), ('Dun', 0), ('None', 0), ('Gilbert', 0), ('Fried', 0)]"
layer13,"[('elin', 1), ('cher', 1), ('None', 1), ('haupt', 0), ('odon', 0), ('layer', 0), ('alberga', 0), ('ḷ', 0), ('mér', 0), ('enum', 0)]","[('none', 15), ('none', 5), ('None', 3), ('None', 3), ('Dub', 1), ('Fred', 0), ('Fried', 0), ('ege', 0), ('ns', 0), ('No', 0)]","[('rowser', 12), ('♂', 1), ('зни', 0), ('Archivlink', 0), ('nas', 0), ('mét', 0), ('orsz', 0), ('erte', 0), ('nis', 0), ('лей', 0)]","[('none', 20), ('none', 4), ('None', 3), ('None', 2), ('ege', 0), ('ǧ', 0), ('rita', 0), ('bt', 0), ('ове', 0), ('\n', 0)]"
layer14,"[('Academy', 1), ('deg', 0), ('igin', 0), ('SOUR', 0), ('нар', 0), ('vent', 0), ('tout', 0), ('Charlot', 0), ('Santiago', 0), ('cademy', 0)]","[('none', 19), ('None', 8), ('None', 6), ('none', 4), ('ege', 0), ('iske', 0), ('nada', 0), ('Dun', 0), ('Dub', 0), ('middle', 0)]","[('ik', 0), ('копия', 0), ('ových', 0), ('дар', 0), ('Arr', 0), ('gr', 0), ('oute', 0), ('Ins', 0), ('anse', 0), ('кан', 0)]","[('none', 25), ('None', 8), ('None', 7), ('none', 3), ('middle', 0), ('middle', 0), ('iske', 0), ('Cla', 0), ('Љ', 0), ('Kal', 0)]"
layer15,"[('Nobel', 5), ('wagen', 3), ('dig', 0), ('voir', 0), ('correct', 0), ('ё', 0), ('javafx', 0), ('ulu', 0), ('нец', 0), ('oreign', 0)]","[('none', 11), ('None', 4), ('none', 3), ('None', 3), ('iske', 2), ('middle', 1), ('correct', 0), ('ege', 0), ('Dun', 0), ('Cla', 0)]","[('ITable', 4), ('aro', 2), ('elde', 1), ('tek', 1), ('recens', 1), ('tek', 0), ('ech', 0), ('Mär', 0), ('kee', 0), ('Grund', 0)]","[('none', 6), ('None', 3), ('none', 2), ('None', 2), ('Dun', 1), ('iske', 1), ('ege', 0), ('correct', 0), ('middle', 0), ('middle', 0)]"
layer16,"[('correct', 10), ('Ans', 3), ('Answer', 2), ('Correct', 2), ('latter', 1), ('Answer', 1), ('none', 1), ('ง', 0), ('esterni', 0), ('Begriff', 0)]","[('none', 15), ('None', 8), ('correct', 5), ('None', 4), ('none', 4), ('Dun', 2), ('Answer', 1), ('correctly', 0), ('Correct', 0), ('ege', 0)]","[('uvud', 6), ('ivatal', 3), ('ennen', 1), ('IMARY', 0), ('quet', 0), ('INCT', 0), ('---------+', 0), ('rikt', 0), ('Œ', 0), ('becom', 0)]","[('none', 9), ('None', 5), ('None', 2), ('none', 2), ('correct', 2), ('ege', 1), ('Answer', 0), ('latter', 0), ('correctly', 0), ('Correct', 0)]"
layer17,"[('Censo', 2), ('force', 1), ('Force', 1), ('cut', 0), ('linker', 0), ('xa', 0), ('uffer', 0), ('cri', 0), ('cut', 0), ('ゃ', 0)]","[('none', 8), ('None', 4), ('none', 2), ('None', 2), ('correct', 1), ('D', 1), ('A', 0), ('Answer', 0), ('latter', 0), ('Dun', 0)]","[('ii', 3), ('ii', 2), ('dimen', 2), ('⅓', 1), ('ょ', 1), ('None', 0), ('second', 0), ('quelle', 0), ('iii', 0), ('Cmd', 0)]","[('none', 26), ('None', 11), ('None', 9), ('none', 7), ('Answer', 0), ('quelle', 0), ('categorie', 0), ('correct', 0), ('A', 0), ('latter', 0)]"
layer18,"[('A', 50), ('alphabet', 31), ('A', 4), ('letter', 2), ('B', 0), ('А', 0), ('letters', 0), ('ABC', 0), ('ABC', 0), ('{#', 0)]","[('none', 31), ('None', 15), ('None', 13), ('none', 9), ('A', 7), ('categorie', 0), ('quelle', 0), ('A', 0), ('Answer', 0), ('�', 0)]","[('lla', 2), ('бри', 2), ('ответ', 1), ('ALSE', 0), (""'>"", 0), ('mathchar', 0), ('iels', 0), ('击', 0), ('tu', 0), ('em', 0)]","[('none', 27), ('None', 14), ('None', 11), ('none', 8), ('A', 4), ('Answer', 0), ('westen', 0), ('A', 0), ('B', 0), ('categorie', 0)]"
layer19,"[('MC', 8), ('SC', 7), ('AC', 5), ('NC', 3), ('NC', 3), ('MC', 3), ('AC', 2), ('SC', 2), ('BC', 2), ('BC', 2)]","[('none', 23), ('None', 12), ('None', 9), ('A', 8), ('none', 7), ('A', 0), ('Answer', 0), ('B', 0), ('B', 0), ('C', 0)]","[('shadow', 1), ('alla', 1), ('avia', 0), ('bst', 0), ('대', 0), ('�', 0), ('Jakob', 0), ('azure', 0), ('correct', 0), ('rek', 0)]","[('none', 28), ('None', 9), ('None', 9), ('none', 6), ('A', 4), ('Answer', 1), ('correct', 0), ('A', 0), ('B', 0), ('option', 0)]"
layer20,"[('C', 97), ('Constant', 1), ('C', 0), ('constant', 0), ('constant', 0), ('Const', 0), ('Const', 0), ('constants', 0), ('const', 0), ('Constants', 0)]","[('none', 19), ('C', 11), ('None', 7), ('C', 7), ('None', 6), ('A', 5), ('none', 3), ('B', 1), ('B', 1), ('D', 0)]","[('ragma', 3), ('chev', 1), ('train', 0), ('quelle', 0), ('spole', 0), ('null', 0), ('în', 0), ('e', 0), ('tree', 0), ('obox', 0)]","[('none', 16), ('None', 10), ('None', 10), ('C', 5), ('A', 4), ('none', 4), ('C', 3), ('B', 1), ('B', 1), ('D', 1)]"
