layer9,"[('answer', 2), ('answer', 1), ('answered', 1), ('Answer', 1), ('eil', 0), ('gc', 0), ('ğ', 0), ('ugen', 0), ('vu', 0), ('kop', 0)]","[('Licencia', 1), ('-,', 1), ('Brit', 0), ('exec', 0), ('Trop', 0), ('tor', 0), ('_(', 0), ('dump', 0), ('homes', 0), ('ask', 0)]","[('etto', 1), ('Mot', 1), ('illo', 0), ('raf', 0), ('opf', 0), ('motion', 0), ('passer', 0), ('avig', 0), ('pass', 0), ('Prom', 0)]","[('Licencia', 5), ('Nue', 0), ('Kra', 0), ('exec', 0), ('stoff', 0), ('mir', 0), ('alert', 0), ('lean', 0), ('imientos', 0), ('Freder', 0)]"
layer10,"[('generalized', 2), ('ズ', 0), ('sí', 0), ('Système', 0), ('scheid', 0), ('General', 0), ('ellen', 0), ('bath', 0), ('Wikipédia', 0), ('UNT', 0)]","[('Licencia', 1), ('Nue', 0), ('sterd', 0), ('oin', 0), ('alert', 0), ('grass', 0), ('mir', 0), ('imientos', 0), ('ง', 0), ('Freder', 0)]","[('USA', 1), ('odia', 1), ('float', 0), ('announ', 0), ('retro', 0), ('usa', 0), ('edad', 0), ('Colleg', 0), ('Gonz', 0), ('uby', 0)]","[('Licencia', 1), ('ง', 1), ('grass', 1), ('answered', 0), ('rap', 0), ('answer', 0), ('merce', 0), ('Schw', 0), ('uf', 0), ('homes', 0)]"
layer11,"[('ǧ', 1), ('seconde', 0), ('мена', 0), ('wan', 0), ('complex', 0), ('typeof', 0), ('previous', 0), ('SR', 0), ('imo', 0), ('Unterscheidung', 0)]","[('answer', 1), ('uf', 1), ('answered', 1), ('grass', 1), ('ง', 0), ('Answer', 0), ('homes', 0), ('⟩', 0), ('Answer', 0), ('movement', 0)]","[('férences', 2), ('dade', 0), ('ères', 0), ('gon', 0), ('hur', 0), ('Tamb', 0), ('bek', 0), ('aje', 0), ('abad', 0), ('endum', 0)]","[('<s>', 1), ('answered', 1), ('⟩', 1), ('answer', 0), ('uf', 0), ('Хронологија', 0), ('flower', 0), ('gon', 0), ('skin', 0), ('tile', 0)]"
layer12,"[('René', 0), ('лат', 0), ('Ep', 0), ('ilt', 0), ('quin', 0), ('quez', 0), ('².', 0), ('Tar', 0), ('orio', 0), ('gle', 0)]","[('answered', 1), ('⟩', 1), ('ง', 0), ('answer', 0), ('<s>', 0), ('flower', 0), ('gon', 0), ('uf', 0), ('gart', 0), ('Licencia', 0)]","[('partiellement', 2), ('ov', 1), ('Pri', 0), ('堂', 0), ('agr', 0), ('Prize', 0), ('fro', 0), ('沢', 0), ('dut', 0), ('ови', 0)]","[('ง', 5), ('<s>', 2), ('answer', 0), ('gesamt', 0), ('כ', 0), ('Licencia', 0), ('answered', 0), ('Answer', 0), ('ж', 0), ('profession', 0)]"
layer13,"[('vice', 4), ('omo', 2), ('oot', 1), ('hat', 0), ('inde', 0), ('opol', 0), ('mort', 0), ('Bab', 0), ('rag', 0), ('oct', 0)]","[('answer', 1), ('answered', 0), ('<s>', 0), ('profession', 0), ('ง', 0), ('Sultan', 0), ('Answer', 0), ('vez', 0), ('-,', 0), ('Ajax', 0)]","[('brie', 4), ('trat', 2), ('óż', 1), ('ourg', 1), ('ta', 0), ('ikel', 0), ('uez', 0), ('öß', 0), ('odot', 0), ('izin', 0)]","[('answer', 3), ('answered', 2), ('Answer', 1), ('odot', 1), ('""', 1), ('""', 0), ('{""', 0), ('major', 0), ('<s>', 0), ('Sultan', 0)]"
layer14,"[('re', 1), ('ison', 1), ('tar', 0), ('reality', 0), ('parallel', 0), ('otto', 0), ('rewrite', 0), ('mare', 0), ('iske', 0), ('etc', 0)]","[('answer', 6), ('answered', 3), ('{""', 1), ('""', 1), ('Answer', 1), ('answer', 0), ('odot', 0), ('answers', 0), ('profession', 0), ('vez', 0)]","[('�', 1), ('civile', 1), ('nl', 1), ('ninger', 0), ('bey', 0), ('berger', 0), ('enze', 0), ('Champ', 0), ('Fort', 0), ('Minor', 0)]","[('{""', 6), ('""', 2), ('answer', 2), ('none', 1), ('-', 1), ('profession', 1), ('answered', 1), ('""', 0), ('vez', 0), ('major', 0)]"
layer15,"[('answer', 16), ('Answer', 12), ('answers', 8), ('answered', 6), ('answer', 1), ('QUEST', 1), ('questions', 1), ('сту', 1), ('question', 1), ('Question', 0)]","[('answer', 18), ('answered', 7), ('{""', 4), ('answers', 4), ('Answer', 4), ('answer', 2), ('""', 1), ('Answer', 1), ('qu', 0), ('""', 0)]","[('wohl', 3), ('Mit', 0), ('ż', 0), ('phy', 0), ('Données', 0), ('fri', 0), ('veg', 0), ('ican', 0), ('zor', 0), ('{""', 0)]","[('{""', 24), ('answered', 8), ('answer', 4), ('answer', 3), ('Answer', 2), ('""', 1), ('answers', 1), ('а', 0), ('Answer', 0), ('vez', 0)]"
layer16,"[('▼', 1), ('iere', 0), ('remote', 0), ('Hinweis', 0), ('rear', 0), ('victim', 0), ('the', 0), ('voy', 0), ('reiche', 0), ('Bek', 0)]","[('answered', 11), ('answer', 9), ('{""', 7), ('Answer', 7), ('answer', 5), ('answers', 4), ('Answer', 3), ('""', 1), ('vez', 1), ('а', 1)]","[('which', 3), ('which', 3), ('Which', 1), ('brázky', 1), ('ниц', 0), ('aille', 0), ('fér', 0), ('⇔', 0), ('icki', 0), ('ORS', 0)]","[('answered', 20), ('answer', 16), ('Answer', 5), ('{""', 5), ('answer', 4), ('Answer', 2), ('answers', 1), ('""', 0), ('answering', 0), ('ô', 0)]"
layer17,"[('дат', 2), ('cret', 0), ('dent', 0), ('andbox', 0), ('sd', 0), ('qu', 0), ('Assert', 0), ('bah', 0), ('чёт', 0), ('[-', 0)]","[('answered', 20), ('answer', 18), ('{""', 6), ('Answer', 5), ('answer', 4), ('Answer', 2), ('answers', 2), ('Maria', 0), ('answering', 0), ('""', 0)]","[('Hint', 5), ('pes', 1), ('Freund', 0), ('tick', 0), ('szó', 0), ('kehr', 0), ('Answer', 0), ('tegr', 0), ('abeth', 0), ('answer', 0)]","[('answer', 37), ('answered', 17), ('Answer', 11), ('answer', 7), ('answers', 3), ('Answer', 2), ('answering', 0), ('{""', 0), ('Maria', 0), ('mark', 0)]"
layer18,"[('nbsp', 4), ('gev', 1), ('wers', 1), ('forall', 1), ('→', 0), ('post', 0), ('▸', 0), ('alles', 0), ('Sep', 0), ('akh', 0)]","[('answer', 32), ('answered', 17), ('answer', 10), ('Answer', 9), ('answers', 4), ('Answer', 2), ('{""', 1), ('answering', 0), ('Maria', 0), ('ô', 0)]","[('answer', 3), ('Select', 2), ('gest', 1), ('answer', 1), ('beskre', 1), ('Select', 1), ('euw', 1), ('coli', 0), ('aggi', 0), ('answered', 0)]","[('answer', 41), ('answer', 20), ('answered', 19), ('Answer', 5), ('answers', 3), ('Answer', 1), ('answering', 0), ('▸', 0), ('{""', 0), ('ô', 0)]"
layer19,"[('zas', 1), ('Lis', 1), ('landet', 1), ('RL', 1), ('sz', 0), ('ymn', 0), ('ľ', 0), ('yci', 0), ('idenote', 0), ('Args', 0)]","[('answer', 40), ('answer', 30), ('answered', 11), ('Answer', 6), ('answers', 3), ('Answer', 1), ('answering', 0), ('{""', 0), ('▸', 0), ('swers', 0)]","[('right', 11), ('Duration', 5), ('duration', 1), ('wrong', 1), ('duration', 1), ('chter', 1), ('pr', 0), ('right', 0), ('correct', 0), ('aben', 0)]","[('answer', 31), ('answer', 28), ('answered', 10), ('Answer', 5), ('answers', 1), ('wrong', 0), ('Answer', 0), ('▸', 0), ('{""', 0), ('answering', 0)]"
layer20,"[('review', 94), ('review', 4), ('Review', 0), ('primary', 0), ('reviews', 0), ('primary', 0), ('Primary', 0), ('Primary', 0), ('PRIMARY', 0), ('check', 0)]","[('answer', 34), ('answer', 33), ('answered', 11), ('Answer', 4), ('answers', 1), ('Answer', 0), ('wrong', 0), ('{""', 0), ('answering', 0), ('▸', 0)]","[('fiddle', 1), ('werk', 1), ('ĕ', 0), ('iw', 0), ('fp', 0), ('gc', 0), ('лович', 0), ('True', 0), ('by', 0), ('field', 0)]","[('answer', 35), ('answer', 28), ('answered', 11), ('answers', 2), ('Answer', 2), ('{""', 0), ('wrong', 0), ('Answer', 0), ('answering', 0), ('▸', 0)]"
layer21,"[('Answer', 22), ('Answer', 17), ('選', 8), ('swers', 6), ('answer', 5), ('answer', 3), ('answering', 3), ('Select', 3), ('select', 3), ('answers', 2)]","[('answer', 41), ('answer', 31), ('answered', 12), ('Answer', 4), ('answers', 3), ('Answer', 1), ('answering', 0), ('{""', 0), ('option', 0), ('Ans', 0)]","[('थ', 2), ('Pick', 1), ('cod', 1), ('weis', 1), ('wei', 1), ('lu', 1), ('azar', 0), ('\u200c', 0), ('mouth', 0), ('cí', 0)]","[('answer', 19), ('answer', 13), ('answered', 7), ('Answer', 3), ('{""', 2), ('Ans', 1), ('quelle', 1), ('option', 1), ('Answer', 1), ('answers', 0)]"
layer22,"[('question', 31), ('Question', 15), ('evalu', 10), ('Re', 10), ('question', 5), ('Question', 5), ('evaluation', 5), ('eval', 5), ('evaluated', 2), ('evaluate', 1)]","[('answer', 20), ('answer', 15), ('answered', 6), ('Answer', 3), ('{""', 1), ('question', 1), ('option', 1), ('Answer', 1), ('Ans', 1), ('Question', 1)]","[('eurs', 2), ('żyn', 1), ('ategory', 1), ('yntax', 0), ('pel', 0), ('bolds', 0), ('cerem', 0), ('ток', 0), ('вня', 0), ('ipage', 0)]","[('answer', 13), ('answer', 9), ('answered', 5), ('quelle', 2), ('Answer', 1), ('{""', 1), ('wrong', 1), ('question', 0), ('Answer', 0), ('Ans', 0)]"
layer23,"[('post', 30), ('Author', 10), ('Author', 9), ('author', 5), ('author', 1), ('evalu', 1), ('evaluation', 1), ('autor', 1), ('SK', 1), ('sk', 0)]","[('answer', 13), ('answer', 6), ('answered', 6), ('Answer', 2), ('{""', 1), ('quelle', 1), ('Ans', 0), ('Answer', 0), ('asked', 0), ('Question', 0)]","[('brie', 4), ('kaf', 2), ('◄', 1), ('nius', 1), ('untime', 0), ('resid', 0), ('nea', 0), ('окру', 0), ('ei', 0), ('hin', 0)]","[('answer', 13), ('answer', 6), ('answered', 4), ('quelle', 2), ('Answer', 2), ('asked', 1), ('{""', 1), ('Ans', 0), ('Answer', 0), ('▸', 0)]"
layer24,"[('Review', 99), ('review', 0), ('review', 0), ('Re', 0), ('reviews', 0), ('Re', 0), ('Rev', 0), ('recom', 0), ('Ре', 0), ('recens', 0)]","[('Review', 60), ('review', 24), ('Re', 4), ('Re', 2), ('review', 1), ('answer', 0), ('answer', 0), ('answered', 0), ('Answer', 0), ('reviews', 0)]","[('fik', 2), ('ónica', 1), ('channel', 1), ('док', 0), ('fern', 0), ('indi', 0), ('Scala', 0), ('rent', 0), ('arod', 0), ('stad', 0)]","[('Review', 50), ('review', 24), ('Re', 7), ('Re', 5), ('review', 2), ('answer', 0), ('answer', 0), ('answered', 0), ('Answer', 0), ('reviews', 0)]"
layer25,"[('???', 86), ('?', 4), ('??', 4), ('??', 3), ('\n', 0), ('****', 0), ('-', 0), ('***', 0), ('？', 0), ('Primary', 0)]","[('Review', 39), ('review', 25), ('Re', 8), ('Re', 5), ('review', 2), ('answer', 1), ('answer', 1), ('answered', 0), ('Answer', 0), ('Answer', 0)]","[('ATA', 2), ('gow', 0), ('gaben', 0), ('merk', 0), ('pg', 0), ('ella', 0), ('pul', 0), ('Ell', 0), ('tar', 0), ('bezeichneter', 0)]","[('Review', 42), ('review', 25), ('Re', 6), ('Re', 3), ('review', 2), ('answer', 1), ('answer', 0), ('answered', 0), ('{""', 0), ('Answer', 0)]"
layer26,"[('system', 63), ('System', 17), ('system', 10), ('systems', 3), ('System', 3), ('Systems', 1), ('ystem', 0), ('систем', 0), ('систе', 0), ('系', 0)]","[('Review', 33), ('review', 24), ('Re', 5), ('Re', 4), ('review', 2), ('answer', 1), ('answer', 1), ('answered', 0), ('The', 0), ('Answer', 0)]","[('selection', 31), ('Re', 7), ('Re', 4), ('Selection', 3), ('selected', 3), ('#', 3), ('Selected', 2), ('#', 2), ('sele', 2), ('selection', 1)]","[('Review', 22), ('Re', 17), ('review', 16), ('Re', 15), ('review', 1), ('answer', 0), ('answer', 0), ('The', 0), ('answered', 0), ('A', 0)]"
layer27,"[('Which', 6), ('which', 1), ('cito', 0), ('/?', 0), (""}'"", 0), ('enberg', 0), ('which', 0), ('по', 0), ('wend', 0), ('?}', 0)]","[('Review', 21), ('Re', 16), ('review', 15), ('Re', 12), ('review', 1), ('answer', 0), ('The', 0), ('answer', 0), ('answered', 0), ('A', 0)]","[('user', 75), ('User', 7), ('Users', 4), ('User', 3), ('users', 2), ('user', 2), ('Users', 2), ('users', 0), ('USER', 0), ('Re', 0)]","[('Re', 46), ('Re', 28), ('Review', 2), ('review', 1), ('The', 0), ('answer', 0), ('answer', 0), ('user', 0), ('answered', 0), ('A', 0)]"
layer28,"[('The', 99), ('The', 0), ('?', 0), ('A', 0), ('??', 0), ('?', 0), ('??', 0), ('???', 0), ('D', 0), ('B', 0)]","[('Re', 44), ('Re', 33), ('The', 6), ('Review', 3), ('The', 2), ('review', 0), ('A', 0), ('answer', 0), ('user', 0), ('answered', 0)]","[('Option', 27), ('Options', 19), ('options', 15), ('Options', 14), ('options', 11), ('option', 5), ('option', 4), ('Option', 2), ('OPT', 0), ('A', 0)]","[('Re', 52), ('Re', 16), ('The', 13), ('The', 3), ('Review', 1), ('A', 1), ('option', 1), ('review', 0), ('A', 0), ('option', 0)]"
layer29,"[('the', 71), ('Re', 18), ('the', 6), ('-', 1), ('Re', 0), ('d', 0), ('The', 0), ('review', 0), ('re', 0), ('ethe', 0)]","[('Re', 51), ('Re', 29), ('The', 8), ('The', 3), ('Review', 1), ('A', 0), ('option', 0), ('review', 0), ('the', 0), ('the', 0)]","[('C', 18), ('ex', 12), ('A', 11), ('1', 4), ('ask', 3), ('E', 3), ('c', 2), ('U', 2), ('s', 2), ('M', 2)]","[('Re', 46), ('The', 24), ('A', 9), ('Re', 8), ('The', 2), ('the', 0), ('Review', 0), ('A', 0), ('option', 0), ('the', 0)]"
layer30,"[('_', 98), ('________', 0), ('____', 0), ('__', 0), ('________________', 0), ('___', 0), ('The', 0), ('The', 0), ('__', 0), ('ital', 0)]","[('The', 53), ('Re', 19), ('A', 12), ('The', 4), ('Re', 2), ('the', 0), ('Review', 0), ('A', 0), ('Ex', 0), ('the', 0)]","[('is', 17), (',', 10), ('ex', 10), ('a', 7), ('.', 6), ('Ex', 3), ('B', 2), ('Author', 1), ('In', 1), ('1', 1)]","[('The', 60), ('A', 17), ('Re', 16), ('Ex', 0), ('the', 0), ('The', 0), ('(', 0), ('B', 0), ('-', 0), ('a', 0)]"
layer31,"[('-', 85), ('...', 3), ('?', 2), ('?', 1), ('....', 0), ('..', 0), ('??', 0), ('??', 0), ('???', 0), ('....', 0)]","[('The', 60), ('Re', 16), ('A', 14), ('Ex', 0), ('the', 0), ('The', 0), ('?', 0), ('(', 0), ('-', 0), ('B', 0)]","[('Question', 1), ('Best', 0), ('Answer', 0), ('Author', 0), ('Cho', 0), ('Choice', 0), ('Organ', 0), ('Member', 0), ('System', 0), ('Introduction', 0)]","[('The', 25), ('Re', 19), ('A', 8), ('Question', 2), ('Ex', 2), ('B', 1), ('C', 1), ('Home', 0), ('Answer', 0), ('1', 0)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('<s>', 2), ('пута', 1), ('ímp', 0), ('abhäng', 0), ('Außer', 0), ('férences', 0), ('trightarrow', 0), ('ḩ', 0), ('월', 0), ('ө', 0)]","[('<s>', 1), ('ímp', 1), ('пута', 0), ('abhäng', 0), ('férences', 0), ('ategory', 0), ('Außer', 0), ('ḩ', 0), ('trightarrow', 0), ('瀬', 0)]","[('archivi', 3), ('пута', 2), ('férences', 2), ('<s>', 2), ('guez', 1), ('씨', 1), ('洞', 0), ('penas', 0), ('кипеди', 0), ('溪', 0)]","[('<s>', 3), ('пута', 3), ('férences', 2), ('ímp', 1), ('archivi', 1), ('瀬', 0), ('penas', 0), ('guez', 0), ('trightarrow', 0), ('sime', 0)]"
layer1,"[('refer', 0), ('anim', 0), ('gouvern', 0), ('isser', 0), ('oro', 0), ('тар', 0), ('ifi', 0), ('пи', 0), ('cera', 0), ('ap', 0)]","[('<s>', 20), ('penas', 0), ('abhäng', 0), ('férences', 0), ('ǫ', 0), ('Außer', 0), ('월', 0), ('opera', 0), ('guez', 0), ('ә', 0)]","[('enta', 0), ('aris', 0), ('MC', 0), ('<s>', 0), ('cko', 0), ('iante', 0), ('icas', 0), ('ederb', 0), ('hein', 0), ('inkel', 0)]","[('<s>', 28), ('penas', 1), ('ategory', 0), ('Außer', 0), ('ultimo', 0), ('ufe', 0), ('guez', 0), ('ü', 0), ('hein', 0), ('invånare', 0)]"
layer2,"[('Censo', 2), ('Hat', 1), ('othèque', 1), ('hat', 0), ('ufen', 0), ('öff', 0), ('Knight', 0), ('guer', 0), ('цо', 0), ('aterra', 0)]","[('<s>', 8), ('penas', 4), ('othèque', 0), ('Außer', 0), ('guez', 0), ('ederb', 0), ('ategory', 0), ('ű', 0), ('conde', 0), ('atform', 0)]","[('št', 6), ('imat', 2), ('lea', 1), ('üge', 1), ('̯', 0), ('li', 0), ('reuse', 0), ('stress', 0), ('cal', 0), ('Mut', 0)]","[('penas', 3), ('<s>', 1), ('Außer', 0), ('&=\\', 0), ('ederb', 0), ('guez', 0), ('othèque', 0), ('jà', 0), ('bott', 0), ('ufe', 0)]"
layer3,"[('hausen', 1), ('sam', 1), ('strip', 0), ('imo', 0), ('чество', 0), ('strip', 0), ('tb', 0), ('Bien', 0), ('haus', 0), ('Teil', 0)]","[('penas', 3), ('Außer', 1), ('jà', 0), ('ederb', 0), ('empio', 0), ('conde', 0), ('ť', 0), ('imo', 0), ('othèque', 0), ('ográfica', 0)]","[('rom', 1), ('java', 0), ('giore', 0), ('Mes', 0), ('pad', 0), ('列', 0), ('span', 0), ('fahr', 0), ('pad', 0), ('ainer', 0)]","[('penas', 3), ('Außer', 0), ('евич', 0), ('pecies', 0), ('opera', 0), ('ченко', 0), ('suppress', 0), ('<s>', 0), ('enç', 0), ('deg', 0)]"
layer4,"[('rav', 1), ('Regin', 1), ('zag', 0), ('Charlot', 0), ('Answer', 0), ('questions', 0), ('-->', 0), ('Duc', 0), ('-->', 0), ('->', 0)]","[('евич', 0), ('ченко', 0), ('Außer', 0), ('Beau', 0), ('tout', 0), ('mez', 0), ('<s>', 0), ('""', 0), ('""\\', 0), ('pecies', 0)]","[('abs', 0), ('de', 0), ('functions', 0), ('(', 0), ('же', 0), ('aya', 0), ('ane', 0), ('dai', 0), ('clos', 0), ('function', 0)]","[('deg', 1), ('lo', 0), ('Ins', 0), ('-', 0), ('fly', 0), ('raz', 0), ('lob', 0), ('tout', 0), ('go', 0), ('LOB', 0)]"
layer5,"[('anterie', 3), ('ona', 1), ('Orts', 1), ('थ', 0), ('Kan', 0), ('➖', 0), ('Ej', 0), ('ogy', 0), ('Vie', 0), ('listade', 0)]","[('deg', 0), ('tout', 0), ('touch', 0), ('java', 0), ('fly', 0), ('гу', 0), ('raz', 0), ('tre', 0), ('avo', 0), ('थ', 0)]","[('Rights', 0), ('rolled', 0), ('Martínez', 0), ('transaction', 0), ('Bürger', 0), ('DER', 0), ('сни', 0), ('transaction', 0), ('Magn', 0), ('бі', 0)]","[('deg', 4), ('Mes', 0), ('Mad', 0), ('java', 0), ('function', 0), ('suppress', 0), ('dut', 0), ('tout', 0), ('Ins', 0), ('anter', 0)]"
layer6,"[('power', 1), ('revision', 1), ('ket', 0), ('IIS', 0), ('anges', 0), ('wirtschaft', 0), ('agn', 0), ('powers', 0), ('invert', 0), ('\\[', 0)]","[('deg', 4), ('java', 1), ('fte', 0), ('Mes', 0), ('Ins', 0), ('Mad', 0), ('java', 0), ('function', 0), ('Magn', 0), ('ゴ', 0)]","[('&=\\', 3), ('sdk', 2), ('Historic', 1), ('historiques', 0), ('APIs', 0), ('нец', 0), ('ะ', 0), ('otti', 0), ('краї', 0), ('Pla', 0)]","[('penas', 1), ('java', 0), ('odot', 0), ('Bras', 0), ('fte', 0), ('WRITE', 0), ('imientos', 0), ('deg', 0), ('аль', 0), ('Java', 0)]"
layer7,"[('uclide', 3), ('Colors', 0), ('nyelven', 0), ('ename', 0), ('emi', 0), ('Brain', 0), ('rack', 0), ('phase', 0), ('fg', 0), ('fahren', 0)]","[('odot', 1), ('penas', 0), ('deg', 0), ('tot', 0), ('TAC', 0), ('imientos', 0), ('Bru', 0), ('Bras', 0), ('NF', 0), ('<s>', 0)]","[('lah', 3), ('aland', 1), ('rix', 0), ('Rev', 0), ('forg', 0), ('igt', 0), ('ordo', 0), ('added', 0), ('rev', 0), ('rev', 0)]","[('olit', 1), ('Bras', 0), ('rola', 0), ('deg', 0), ('istra', 0), ('odot', 0), ('pairs', 0), ('otta', 0), ('Kra', 0), ('Bright', 0)]"
